YuiMedalShopId,Name,Description,SellingYuiMedal,SellingCol,SellingEventItemId,SellingEventItemNum,SellingTicketNum,PurchaseLimit,PickUpFlag,ProductCategory,SalesType,TargetDays,TargetHour,IntervalHour,SalesStartDate,SalesEndDate,Sort
203704,"BET：シリカ",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",30
203705,"BET：アリス",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",29
203706,"《心弛の寝息》リーファ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",28
203707,"《安堵の就眠》シノン",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",27
203708,"《ご馳走ドリーム》セブン",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",26
203709,"《胸の旋律》レイン",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",25
203710,"《和みの理趣》プレミア",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",24
203711,"《慥かな腕枕》ティア",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",23
203712,"《兎の歓待》リズベット＆シリカ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",22
203713,"《博打ごっこ》ストレア",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",21
203714,"《0と1の狭間で》シリカ",,-1,-1,10012,10,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",20
203715,"《愛する人へ》アスナ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",19
203716,"《大切な家族》リーファ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",18
203717,"《強さを知って》シノン",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",17
203718,"《この温度を君に》リズベット",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",16
203719,"《今度はあたしが》シリカ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",15
203720,"《傍らの相棒》ユージオ",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",14
203721,"EXPチップ《キロ》",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",13
203722,"EXPチップ《テラ》",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",12
203723,"EXPメモリ",,-1,-1,10012,5,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",11
203724,"ゴールド《キロ》",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",10
203725,"ゴールド《テラ》",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",9
203726,"プラチナ",,-1,-1,10012,5,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",8
203727,"プロパティアペンド",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",7
203728,"コードイレイサー：1",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",6
203729,"コードイレイサー：2",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",5
203730,"コードイレイサー：3",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",4
203731,"コードイレイサー：4",,-1,-1,10012,3,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",3
203732,"ヒーローレベルアペンド《１》",,-1,-1,10012,20,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",2
203733,"ウェポンレベルアペンド《１》",,-1,-1,10012,20,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",1
203734,"アクセサリレベルアペンド《１》",,-1,-1,10012,20,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",0
203801,"《深まる夜》アスナ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",28
203802,"《消えゆく憂心》リズベット",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",27
203803,"《抱擁の慕情》シリカ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",26
203804,"《たまゆらの逢瀬》アルゴ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",25
203805,"《溶融の招》キズメル",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",24
203806,"《泡沫の安臥》サチ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",23
203807,"《打ち明ける閨》エイジ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",22
203808,"《浮きたつ真意》ユナ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",21
203809,"《変わらないもの》リズベット",,-1,-1,10013,10,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",20
203810,"《整合騎士長》ベルクーリ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",19
203811,"《天穿の光》ファナティオ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",18
203812,"《焔の弓騎士》デュソルバート",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",17
203813,"《師への敬愛》エルドリエ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",16
203814,"《黒百合の一閃》シェータ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",15
203815,"《失くした片翼》レンリ",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",14
203816,"EXPチップ《キロ》",,-1,-1,10013,1,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",13
203817,"EXPチップ《テラ》",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",12
203818,"EXPメモリ",,-1,-1,10013,5,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",11
203819,"ゴールド《キロ》",,-1,-1,10013,1,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",10
203820,"ゴールド《テラ》",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",9
203821,"プラチナ",,-1,-1,10013,5,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",8
203822,"プロパティアペンド",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",7
203823,"コードイレイサー：1",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",6
203824,"コードイレイサー：2",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",5
203825,"コードイレイサー：3",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",4
203826,"コードイレイサー：4",,-1,-1,10013,3,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",3
203827,"ヒーローレベルアペンド《１》",,-1,-1,10013,20,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",2
203828,"ウェポンレベルアペンド《１》",,-1,-1,10013,20,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",1
203829,"アクセサリレベルアペンド《１》",,-1,-1,10013,20,-1,-1,False,0,0,0,0,0,"2021/11/02 7:00:00","2021/12/14 2:00:00",0
204001,"《聖夜は白く》アスナ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",51
204002,"《想望の家路》リーファ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",50
204003,"《宿り木の下で》シノン",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",49
204004,"《星に願いを》アリス",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",48
204005,"《駈走る雪空》ユージオ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",47
204006,"《共に歩む時》キリト",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",46
204007,"《立ち上がる時》アスナ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",45
204008,"《心繋がる時》リーファ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",44
204009,"《意志示す時》シノン",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",43
204010,"《背中押す時》ユウキ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",42
204011,"《蒼穹を駆ける英傑》ユウキ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",41
204012,"《万天に通ずる鼠》アルゴ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",40
204013,"《心通う邂逅》アリス",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",39
204014,"《かの剣技の継承者》ユージオ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",38
204015,"《華綻ぶはにかみ》シノン",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",37
204016,"《サンタさん大作戦！》ユウキ",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",36
204017,"《誇り高き騎士》アリス",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",35
204018,"《姉想う祈り》セルカ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",34
204019,"《正しき道》ロニエ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",33
204020,"《受け継ぐ希望》ティーゼ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",32
204021,"《無邪気な毒牙》フィゼル",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",31
204022,"《穏やかな殺戮》リネル",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",30
204023,"《咲き誇る技巧》スズネ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",29
204024,"《攻略者憩う店》テリア",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",28
204025,"《無邪気な愛》ストレア",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",27
204026,"《宝物はここに》フィリア",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",26
204027,"《七色の夢》レイン",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",25
204028,"《真の繋がり》セブン",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",24
204029,"《芽吹きの時》プレミア",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",23
204030,"《私の証明》クレハ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",22
204031,"《無冠の女王》ツェリスカ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",21
204032,"《特別な存在》イツキ",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",20
204033,"《踏み出す一歩》コハル",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",19
204034,"EXPチップ《キロ》",,-1,-1,10014,1,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",18
204035,"EXPチップ《テラ》",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",17
204036,"EXPメモリ",,-1,-1,10014,5,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",16
204037,"ゴールド《キロ》",,-1,-1,10014,1,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",15
204038,"ゴールド《テラ》",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",14
204039,"プラチナ",,-1,-1,10014,5,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",13
204040,"プロパティアペンド",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",12
204041,"コードイレイサー：1",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",11
204042,"コードイレイサー：2",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",10
204043,"コードイレイサー：3",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",9
204044,"コードイレイサー：4",,-1,-1,10014,3,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",8
204045,"ウェポンコード：ボスキラー",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",7
204046,"ウェポンコード：Mobキラー",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",6
204047,"ウェポンコード：HP最大時強化",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",5
204048,"ウェポンコード：HP低下時強化",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",4
204049,"ウェポンコード：弱点攻撃強化",,-1,-1,10014,10,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",3
204050,"ヒーローレベルアペンド《１》",,-1,-1,10014,20,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",2
204051,"ウェポンレベルアペンド《１》",,-1,-1,10014,20,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",1
204052,"アクセサリレベルアペンド《１》",,-1,-1,10014,20,-1,-1,False,0,0,0,0,0,"2021/12/14 7:00:00","2022/01/25 2:00:00",0
204101,"《寧静の眠り》ユウキ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",46
204102,"《高まる体温》アリス",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",45
204103,"《分け合う心》ユージオ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",44
204104,"《癒しの懐抱》ストレア",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",43
204105,"《臥房の什宝》フィリア",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",42
204106,"《夢の浮橋》イツキ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",41
204107,"《浮雲の温度》ツェリスカ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",40
204108,"《色葉散らず》クレハ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",39
204109,"《いとしのショコラティエ》アスナ",,-1,-1,10015,10,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",38
204110,"《まごころショコラティエ》ユウキ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",37
204111,"《伝説の始まり》キリト",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",36
204112,"《閃光の救世主》アスナ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",35
204113,"《愛受のはにかみ》キリト",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",34
204114,"《甘い贈り物》アスナ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",33
204115,"《恋慕の微笑》リーファ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",32
204116,"《静穏の秘め事》シノン",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",31
204117,"《親愛の鍛冶屋》リズベット",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",30
204118,"《純情な恋路》シリカ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",29
204119,"《歓喜の照笑》クライン",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",28
204120,"《義理堅い甘露》エギル",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",27
204121,"《純粋な愛情》ユウキ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",26
204122,"《秘密の贈り物》アルゴ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",25
204123,"《裏腹な恋心》アリス",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",24
204124,"《心届く笑顔》ユージオ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",23
204125,"《繋ぐ想い》レイン",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",22
204126,"《世界を結ぶ》キリト",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",21
204127,"《永遠を共に》アスナ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",20
204128,"《見通せぬ未来》アリス",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",19
204129,"《決意を秘めて》イーディス",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",18
204130,"《立ち向かう意志》ロニエ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",17
204131,"《惑う心》ティーゼ",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",16
204132,"《薄青の精鋭》エントキア",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",15
204133,"《萌ゆる深緑》ネルギウス",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",14
204134,"EXPチップ《キロ》",,-1,-1,10015,1,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",13
204135,"EXPチップ《テラ》",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",12
204136,"EXPメモリ",,-1,-1,10015,5,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",11
204137,"ゴールド《キロ》",,-1,-1,10015,1,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",10
204138,"ゴールド《テラ》",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",9
204139,"プラチナ",,-1,-1,10015,5,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",8
204140,"プロパティアペンド",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",7
204141,"コードイレイサー：1",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",6
204142,"コードイレイサー：2",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",5
204143,"コードイレイサー：3",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",4
204144,"コードイレイサー：4",,-1,-1,10015,3,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",3
204145,"ヒーローレベルアペンド《１》",,-1,-1,10015,20,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",2
204146,"ウェポンレベルアペンド《１》",,-1,-1,10015,20,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",1
204147,"アクセサリレベルアペンド《１》",,-1,-1,10015,20,-1,-1,False,0,0,0,0,0,"2022/01/25 7:00:00","2022/03/08 2:00:00",0
204201,"《受け止める軌跡》キリト",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",38
204202,"《見つめる軌跡》アスナ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",37
204203,"《信じきる軌跡》リーファ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",36
204204,"《向き合う軌跡》シノン",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",35
204205,"《確かめる軌跡》ユウキ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",34
204206,"《思い返す軌跡》アリス",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",33
204207,"《安眠の廉》リズベット",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",32
204208,"《守られる吉夢》シリカ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",31
204209,"《開かれる愁眉》ストレア",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",30
204210,"《安らぎの香》フィリア",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",29
204211,"《聞き澄ます愛吟》セブン",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",28
204212,"《傾慕の子守歌》レイン",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",27
204213,"《受ける薫陶》プレミア",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",26
204214,"《異界の女神》アスナ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",25
204215,"《マスターの贈り物》リコ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",24
204216,"《男らしく見えて…》シノン",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",23
204217,"《温かな距離》リズベット",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",22
204218,"《目と目を合わせて》メディナ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",21
204219,"《幼妹の添寝》セルカ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",20
204220,"《人との接し方》シェータ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",19
204221,"《夜空に煌く星》キリト",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",18
204222,"《死の天使》サトライザー",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",17
