RewardTableId,UnanalyzedLogGradeId,CommonRewardId,CommonRewardType
15284,4,120024,3
15285,4,120034,3
15286,4,120044,3
15287,4,120054,3
15288,3,120241,3
15289,3,120251,3
15290,3,120261,3
15291,3,120271,3
15292,3,120300,3
15293,3,120310,3
15294,3,120320,3
15295,3,120330,3
15296,3,120340,3
15297,3,120350,3
15298,3,120360,3
15299,3,120370,3
15300,3,120380,3
15301,3,120390,3
15302,3,120400,3
15303,3,120410,3
15304,3,120420,3
15305,3,120430,3
15306,3,120450,3
15307,3,120460,3
15308,3,120550,3
15309,3,120560,3
15310,3,120570,3
15311,3,120990,3
15312,3,121000,3
15313,3,121010,3
15314,3,121020,3
15315,3,121100,3
15316,4,140000,3
15317,4,150010,3
15318,4,150020,3
15319,4,150030,3
15320,4,150040,3
15322,3,118000020,1
15323,3,118000030,1
15324,3,118000040,1
15325,3,106000060,1
15326,3,106000070,1
15327,3,106000080,1
15328,3,101000070,1
15329,3,110000060,1
15330,3,104000060,1
15331,3,104000070,1
15332,3,104000080,1
15333,3,102000050,1
15334,3,104000170,1
15335,3,104000260,1
15336,4,118000050,1
15337,4,118000060,1
15338,4,106000100,1
15339,4,106000110,1
15340,4,104000090,1
15341,4,104000100,1
15342,4,104000110,1
15343,4,104000270,1
15344,4,107000090,1
15345,4,104000180,1
15346,5,118000070,1
15347,5,106000120,1
15348,5,104000120,1
15349,5,104000190,1
15350,1,103000000,2
15351,2,103000001,2
15352,3,103000002,2
15353,4,103000003,2
15354,5,103000004,2
15355,1,111000000,2
15356,2,111000001,2
15357,3,111000002,2
15358,4,111000003,2
15359,5,111000004,2
15360,1,115000000,2
15361,2,115000001,2
15362,3,115000002,2
15363,4,115000003,2
15364,5,115000004,2
15365,4,130024,3
15366,4,130034,3
15367,4,130044,3
15368,4,130054,3
15369,3,130060,3
15370,3,130070,3
15371,3,130080,3
15372,3,130090,3
15373,3,130100,3
15374,3,130110,3
15375,3,130120,3
15376,3,130130,3
15377,3,130140,3
15378,3,130150,3
15379,3,130160,3
15380,3,130170,3
15381,3,130180,3
15382,3,130190,3
15383,3,130200,3
15384,3,130420,3
15385,3,130510,3
15386,3,130520,3
15387,3,130531,3
15388,3,130540,3
15389,3,130660,3
15390,3,130700,3
15391,3,130790,3
15392,3,130800,3
15393,3,131130,3
15394,4,140000,3
15395,4,150010,3
15396,4,150020,3
15397,4,150030,3
15398,4,150040,3
15400,1,101000010,1
15401,1,102000010,1
15402,1,103000010,1
15403,1,104000010,1
15404,1,105000010,1
15405,1,106000010,1
15406,1,107000010,1
15407,1,108000010,1
15408,1,109000010,1
15409,1,110000010,1
15410,2,101000020,1
15411,2,101000030,1
15412,2,102000020,1
15413,2,102000030,1
15414,2,102000040,1
15415,2,103000020,1
15416,2,103000030,1
15417,2,103000040,1
15418,2,104000020,1
15419,2,104000030,1
15420,2,104000040,1
15421,2,105000020,1
15422,2,105000030,1
15423,2,105000040,1
15424,2,106000020,1
15425,2,106000030,1
15426,2,106000040,1
15427,2,107000020,1
15428,2,107000030,1
15429,2,107000040,1
15430,2,108000020,1
15431,2,108000030,1
15432,2,108000040,1
15433,2,109000020,1
15434,2,109000030,1
15435,2,109000040,1
15436,2,110000020,1
15437,2,110000030,1
15438,2,110000040,1
15439,2,118000010,1
15440,3,101000050,1
15441,3,101000060,1
15442,3,101000080,1
15443,3,101000040,1
15444,3,109000060,1
15445,3,109000070,1
15446,3,109000080,1
15447,3,105000060,1
15448,3,105000070,1
15449,3,105000080,1
15450,3,104000050,1
15451,3,106000050,1
15452,3,102000060,1
15453,3,102000070,1
15454,3,102000080,1
15455,3,103000050,1
15456,3,105000050,1
15457,3,107000060,1
15458,3,107000070,1
15459,3,107000080,1
15460,3,108000050,1
15461,3,109000050,1
15462,3,103000060,1
15463,3,103000070,1
15464,3,103000080,1
15465,3,110000050,1
15466,3,106000060,1
15467,3,106000070,1
15468,3,106000080,1
15469,3,101000070,1
15470,3,110000060,1
15471,3,104000060,1
15472,3,104000070,1
15473,3,104000080,1
15474,3,102000050,1
15475,3,104000170,1
15476,3,104000260,1
15477,3,111000010,1
15478,3,111000020,1
15479,3,111000030,1
15480,3,112000020,1
15481,3,112000030,1
15482,3,108000060,1
15483,3,108000070,1
15484,3,108000080,1
15485,3,107000050,1
15486,3,112000010,1
15487,3,110000070,1
15488,3,110000080,1
15489,3,118000020,1
15490,3,118000030,1
15491,3,118000040,1
15492,4,101000090,1
15493,4,101000100,1
15494,4,101000110,1
15495,4,109000100,1
15496,4,105000100,1
15497,4,105000110,1
15498,4,108000090,1
15499,4,110000090,1
15500,4,102000100,1
15501,4,102000110,1
15502,4,106000090,1
15503,4,109000090,1
15504,4,107000100,1
15505,4,103000090,1
15506,4,102000090,1
15507,4,103000100,1
15508,4,106000100,1
15509,4,106000110,1
15510,4,104000090,1
15511,4,104000100,1
15512,4,104000110,1
15513,4,107000090,1
15514,4,104000180,1
15515,4,111000040,1
15516,4,112000040,1
15517,4,108000100,1
15518,4,105000090,1
15519,4,110000100,1
15520,4,118000050,1
15521,4,118000060,1
15522,5,101000120,1
15523,5,109000110,1
15524,5,105000120,1
15525,5,102000120,1
15526,5,107000110,1
15527,5,103000120,1
15528,5,106000120,1
15529,5,104000120,1
15530,5,104000190,1
15531,5,111000060,1
15532,5,112000060,1
15533,5,108000110,1
15534,5,110000110,1
15535,5,118000070,1
15536,1,201000010,8
15537,1,292000010,8
15538,1,299000040,8
15539,1,299000070,8
15540,1,299000110,8
15541,1,299000120,8
15542,1,299000140,8
15543,2,202000010,8
15544,2,290000010,8
15545,2,299000010,8
15546,2,299000150,8
15547,2,299000190,8
15548,2,299000200,8
15549,2,299000210,8
15550,3,298000050,8
15551,3,298000060,8
15552,3,299000060,8
15553,3,299000170,8
15554,3,290000120,8
15555,3,291000050,8
15556,3,292000020,8
15557,4,299000670,8
15558,4,299000680,8
15559,4,204000010,8
15560,4,209000040,8
15561,4,202000070,8
15562,4,209000070,8
15563,4,203000110,8
15564,4,290000110,8
15565,4,206000110,8
15566,4,209000160,8
15567,5,297000100,8
15568,5,291000020,8
15569,5,297000130,8
15570,5,297000140,8
15571,5,203000010,8
15572,5,206000030,8
15573,5,203000050,8
15574,5,202000090,8
15575,5,204000080,8
15576,5,202000150,8
15577,5,204000100,8
15578,5,206000170,8
15579,1,170002,3
15580,1,180002,3
15581,2,170003,3
15582,2,180003,3
15583,3,170004,3
15584,3,180004,3
15585,4,140000,3
15586,5,150010,3
15587,5,150020,3
15588,5,150030,3
15589,5,150040,3
15591,1,101000010,1
15592,1,102000010,1
15593,1,103000010,1
15594,1,104000010,1
15595,1,105000010,1
15596,1,106000010,1
15597,1,107000010,1
15598,1,108000010,1
15599,1,109000010,1
15600,1,110000010,1
15601,2,101000020,1
15602,2,101000030,1
15603,2,102000020,1
15604,2,102000030,1
15605,2,102000040,1
15606,2,103000020,1
15607,2,103000030,1
15608,2,103000040,1
15609,2,104000020,1
15610,2,104000030,1
15611,2,104000040,1
15612,2,105000020,1
15613,2,105000030,1
15614,2,105000040,1
15615,2,106000020,1
15616,2,106000030,1
15617,2,106000040,1
15618,2,107000020,1
15619,2,107000030,1
15620,2,107000040,1
15621,2,108000020,1
15622,2,108000030,1
15623,2,108000040,1
15624,2,109000020,1
15625,2,109000030,1
15626,2,109000040,1
15627,2,110000020,1
15628,2,110000030,1
15629,2,110000040,1
15630,2,118000010,1
15631,3,101000050,1
15632,3,101000060,1
15633,3,101000080,1
15634,3,101000040,1
15635,3,109000060,1
15636,3,109000070,1
15637,3,109000080,1
15638,3,105000060,1
15639,3,105000070,1
15640,3,105000080,1
15641,3,104000050,1
15642,3,106000050,1
15643,3,102000060,1
15644,3,102000070,1
15645,3,102000080,1
15646,3,103000050,1
15647,3,105000050,1
15648,3,107000060,1
15649,3,107000070,1
15650,3,107000080,1
15651,3,108000050,1
15652,3,109000050,1
15653,3,103000060,1
15654,3,103000070,1
15655,3,103000080,1
15656,3,110000050,1
15657,3,106000060,1
15658,3,106000070,1
15659,3,106000080,1
15660,3,101000070,1
15661,3,110000060,1
15662,3,104000060,1
15663,3,104000070,1
15664,3,104000080,1
15665,3,102000050,1
15666,3,104000170,1
15667,3,104000260,1
15668,3,111000010,1
15669,3,111000020,1
15670,3,111000030,1
15671,3,112000020,1
15672,3,112000030,1
15673,3,108000060,1
15674,3,108000070,1
15675,3,108000080,1
15676,3,107000050,1
15677,3,112000010,1
15678,3,110000070,1
15679,3,110000080,1
15680,3,118000020,1
15681,3,118000030,1
15682,3,118000040,1
15683,4,101000090,1
15684,4,101000100,1
15685,4,101000110,1
15686,4,109000100,1
15687,4,105000100,1
15688,4,105000110,1
15689,4,108000090,1
15690,4,110000090,1
15691,4,102000100,1
15692,4,102000110,1
15693,4,106000090,1
15694,4,109000090,1
15695,4,107000100,1
15696,4,103000090,1
15697,4,102000090,1
15698,4,103000100,1
15699,4,106000100,1
15700,4,106000110,1
15701,4,104000090,1
15702,4,104000100,1
15703,4,104000110,1
15704,4,107000090,1
15705,4,104000180,1
15706,4,111000040,1
15707,4,112000040,1
15708,4,108000100,1
15709,4,105000090,1
15710,4,110000100,1
15711,4,118000050,1
15712,4,118000060,1
15713,5,101000120,1
15714,5,109000110,1
15715,5,105000120,1
15716,5,102000120,1
15717,5,107000110,1
15718,5,103000120,1
15719,5,106000120,1
15720,5,104000120,1
15721,5,104000190,1
15722,5,111000060,1
15723,5,112000060,1
15724,5,108000110,1
15725,5,110000110,1
15726,5,118000070,1
15727,1,201000010,8
15728,1,292000010,8
15729,1,299000040,8
15730,1,299000070,8
15731,1,299000110,8
15732,1,299000120,8
15733,1,299000140,8
15734,2,202000010,8
15735,2,290000010,8
15736,2,299000010,8
15737,2,299000150,8
15738,2,299000190,8
15739,2,299000200,8
15740,2,299000210,8
15741,3,298000050,8
15742,3,298000060,8
15743,3,299000060,8
15744,3,299000170,8
15745,3,290000120,8
15746,3,291000050,8
15747,3,292000020,8
15748,4,299000670,8
15749,4,299000680,8
15750,4,204000010,8
15751,4,209000040,8
15752,4,202000070,8
15753,4,209000070,8
15754,4,203000110,8
15755,4,290000110,8
15756,4,206000110,8
15757,4,209000160,8
15758,5,297000100,8
15759,5,291000020,8
15760,5,297000130,8
15761,5,297000140,8
15762,5,203000010,8
15763,5,206000030,8
15764,5,203000050,8
15765,5,202000090,8
15766,5,204000080,8
15767,5,202000150,8
15768,5,204000100,8
15769,5,206000170,8
15770,2,170003,3
15771,2,180003,3
15772,3,170004,3
15773,3,180004,3
15774,4,140000,3
15775,5,150010,3
15776,5,150020,3
15777,5,150030,3
15778,5,150040,3
15780,3,101000050,1
15781,3,101000060,1
15782,3,101000080,1
15783,3,101000040,1
15784,3,109000060,1
15785,3,109000070,1
15786,3,109000080,1
15787,3,105000060,1
15788,3,105000070,1
15789,3,105000080,1
15790,3,104000050,1
15791,3,106000050,1
15792,3,102000060,1
15793,3,102000070,1
15794,3,102000080,1
15795,3,103000050,1
15796,3,105000050,1
15797,3,107000060,1
15798,3,107000070,1
15799,3,107000080,1
15800,3,108000050,1
15801,3,109000050,1
15802,3,103000060,1
15803,3,103000070,1
15804,3,103000080,1
15805,3,110000050,1
15806,3,106000060,1
15807,3,106000070,1
15808,3,106000080,1
15809,3,101000070,1
15810,3,110000060,1
15811,3,104000060,1
15812,3,104000070,1
15813,3,104000080,1
15814,3,102000050,1
15815,3,104000170,1
15816,3,104000260,1
15817,3,111000010,1
15818,3,111000020,1
15819,3,111000030,1
15820,3,112000020,1
15821,3,112000030,1
15822,3,108000060,1
15823,3,108000070,1
15824,3,108000080,1
15825,3,107000050,1
15826,3,112000010,1
15827,3,110000070,1
15828,3,110000080,1
15829,3,118000020,1
15830,3,118000030,1
15831,3,118000040,1
15832,4,101000090,1
15833,4,101000100,1
15834,4,101000110,1
15835,4,109000100,1
15836,4,105000100,1
15837,4,105000110,1
15838,4,108000090,1
15839,4,110000090,1
15840,4,102000100,1
15841,4,102000110,1
15842,4,106000090,1
15843,4,109000090,1
15844,4,107000100,1
15845,4,103000090,1
15846,4,102000090,1
15847,4,103000100,1
15848,4,106000100,1
15849,4,106000110,1
15850,4,104000090,1
15851,4,104000100,1
15852,4,104000110,1
15853,4,107000090,1
15854,4,104000180,1
15855,4,111000040,1
15856,4,112000040,1
15857,4,108000100,1
15858,4,105000090,1
15859,4,110000100,1
15860,4,118000050,1
15861,4,118000060,1
15862,5,101000120,1
15863,5,109000110,1
15864,5,105000120,1
15865,5,102000120,1
15866,5,107000110,1
15867,5,103000120,1
15868,5,106000120,1
15869,5,104000120,1
15870,5,104000190,1
15871,5,111000060,1
15872,5,112000060,1
15873,5,108000110,1
15874,5,110000110,1
15875,5,118000070,1
15876,1,201000010,8
15877,1,292000010,8
15878,1,299000040,8
15879,1,299000070,8
15880,1,299000110,8
15881,1,299000120,8
15882,1,299000140,8
15883,2,202000010,8
15884,2,290000010,8
15885,2,299000010,8
15886,2,299000150,8
15887,2,299000190,8
15888,2,299000200,8
15889,2,299000210,8
15890,3,298000050,8
15891,3,298000060,8
15892,3,299000060,8
15893,3,299000170,8
15894,3,290000120,8
15895,3,291000050,8
15896,3,292000020,8
15897,4,299000670,8
15898,4,299000680,8
15899,4,204000010,8
15900,4,209000040,8
15901,4,202000070,8
15902,4,209000070,8
15903,4,203000110,8
15904,4,290000110,8
15905,4,206000110,8
15906,4,209000160,8
15907,5,297000100,8
15908,5,291000020,8
15909,5,297000130,8
15910,5,297000140,8
15911,5,203000010,8
15912,5,206000030,8
15913,5,203000050,8
15914,5,202000090,8
15915,5,204000080,8
15916,5,202000150,8
15917,5,204000100,8
15918,5,206000170,8
15919,3,170004,3
15920,3,180004,3
15921,4,140000,3
15922,5,150010,3
15923,5,150020,3
15924,5,150030,3
15925,5,150040,3
15927,3,101000050,1
15928,3,101000060,1
15929,3,101000080,1
15930,3,101000040,1
15931,3,109000060,1
15932,3,109000070,1
15933,3,109000080,1
15934,3,105000060,1
15935,3,105000070,1
15936,3,105000080,1
15937,3,104000050,1
15938,3,106000050,1
15939,3,102000060,1
15940,3,102000070,1
15941,3,102000080,1
15942,3,103000050,1
15943,3,105000050,1
15944,3,107000060,1
15945,3,107000070,1
15946,3,107000080,1
15947,3,108000050,1
15948,3,109000050,1
15949,3,103000060,1
15950,3,103000070,1
15951,3,103000080,1
15952,3,110000050,1
15953,3,106000060,1
15954,3,106000070,1
15955,3,106000080,1
15956,3,101000070,1
15957,3,110000060,1
15958,3,104000060,1
15959,3,104000070,1
15960,3,104000080,1
15961,3,102000050,1
15962,3,104000170,1
15963,3,104000260,1
15964,3,111000010,1
15965,3,111000020,1
15966,3,111000030,1
15967,3,112000020,1
15968,3,112000030,1
15969,3,108000060,1
15970,3,108000070,1
15971,3,108000080,1
15972,3,107000050,1
15973,3,112000010,1
15974,3,110000070,1
15975,3,110000080,1
15976,3,118000020,1
15977,3,118000030,1
15978,3,118000040,1
15979,4,101000090,1
15980,4,101000100,1
15981,4,101000110,1
15982,4,109000100,1
15983,4,105000100,1
15984,4,105000110,1
15985,4,108000090,1
15986,4,110000090,1
15987,4,102000100,1
15988,4,102000110,1
15989,4,106000090,1
15990,4,109000090,1
15991,4,107000100,1
15992,4,103000090,1
15993,4,102000090,1
15994,4,103000100,1
15995,4,106000100,1
15996,4,106000110,1
15997,4,104000090,1
15998,4,104000100,1
15999,4,104000110,1
16000,4,107000090,1
16001,4,104000180,1
16002,4,111000040,1
16003,4,112000040,1
16004,4,108000100,1
16005,4,105000090,1
16006,4,110000100,1
16007,4,118000050,1
16008,4,118000060,1
16009,5,101000120,1
16010,5,109000110,1
16011,5,105000120,1
16012,5,102000120,1
16013,5,107000110,1
16014,5,103000120,1
16015,5,106000120,1
16016,5,104000120,1
16017,5,104000190,1
16018,5,111000060,1
16019,5,112000060,1
16020,5,108000110,1
16021,5,110000110,1
16022,5,118000070,1
16023,1,201000010,8
16024,1,292000010,8
16025,1,299000040,8
16026,1,299000070,8
16027,1,299000110,8
16028,1,299000120,8
16029,1,299000140,8
16030,2,202000010,8
16031,2,290000010,8
16032,2,299000010,8
16033,2,299000150,8
16034,2,299000190,8
16035,2,299000200,8
16036,2,299000210,8
16037,3,298000050,8
16038,3,298000060,8
16039,3,299000060,8
16040,3,299000170,8
16041,3,290000120,8
16042,3,291000050,8
16043,3,292000020,8
16044,4,299000670,8
16045,4,299000680,8
16046,4,204000010,8
16047,4,209000040,8
16048,4,202000070,8
16049,4,209000070,8
16050,4,203000110,8
16051,4,290000110,8
16052,4,206000110,8
16053,4,209000160,8
16054,5,297000100,8
16055,5,291000020,8
16056,5,297000130,8
16057,5,297000140,8
16058,5,203000010,8
16059,5,206000030,8
16060,5,203000050,8
16061,5,202000090,8
16062,5,204000080,8
16063,5,202000150,8
16064,5,204000100,8
16065,5,206000170,8
16066,3,170004,3
16067,3,180004,3
16068,4,140000,3
16069,5,150010,3
16070,5,150020,3
16071,5,150030,3
16072,5,150040,3
16074,3,101000050,1
16075,3,101000060,1
16076,3,101000080,1
16077,3,101000040,1
16078,3,109000060,1
16079,3,109000070,1
16080,3,109000080,1
16081,3,105000060,1
16082,3,105000070,1
16083,3,105000080,1
16084,3,104000050,1
16085,3,106000050,1
16086,3,102000060,1
16087,3,102000070,1
16088,3,102000080,1
16089,3,103000050,1
16090,3,105000050,1
16091,3,107000060,1
16092,3,107000070,1
16093,3,107000080,1
16094,3,108000050,1
16095,3,109000050,1
16096,3,103000060,1
16097,3,103000070,1
16098,3,103000080,1
16099,3,110000050,1
16100,3,106000060,1
16101,3,106000070,1
16102,3,106000080,1
16103,3,101000070,1
16104,3,110000060,1
16105,3,104000060,1
16106,3,104000070,1
16107,3,104000080,1
16108,3,102000050,1
16109,3,104000170,1
16110,3,104000260,1
16111,3,111000010,1
16112,3,111000020,1
16113,3,111000030,1
16114,3,112000020,1
16115,3,112000030,1
16116,3,108000060,1
16117,3,108000070,1
16118,3,108000080,1
16119,3,107000050,1
16120,3,112000010,1
16121,3,110000070,1
16122,3,110000080,1
16123,3,118000020,1
16124,3,118000030,1
16125,3,118000040,1
16126,4,101000090,1
16127,4,101000100,1
16128,4,101000110,1
16129,4,109000100,1
16130,4,105000100,1
16131,4,105000110,1
16132,4,108000090,1
16133,4,110000090,1
16134,4,102000100,1
16135,4,102000110,1
16136,4,106000090,1
16137,4,109000090,1
16138,4,107000100,1
16139,4,103000090,1
16140,4,102000090,1
16141,4,103000100,1
16142,4,106000100,1
16143,4,106000110,1
16144,4,104000090,1
16145,4,104000100,1
16146,4,104000110,1
16147,4,107000090,1
16148,4,104000180,1
16149,4,111000040,1
16150,4,112000040,1
16151,4,108000100,1
16152,4,105000090,1
16153,4,110000100,1
16154,4,118000050,1
16155,4,118000060,1
16156,5,101000120,1
16157,5,109000110,1
16158,5,105000120,1
16159,5,102000120,1
16160,5,107000110,1
16161,5,103000120,1
16162,5,106000120,1
16163,5,104000120,1
16164,5,104000190,1
16165,5,111000060,1
16166,5,112000060,1
16167,5,108000110,1
16168,5,110000110,1
16169,5,118000070,1
16170,1,201000010,8
16171,1,292000010,8
16172,1,299000040,8
16173,1,299000070,8
16174,1,299000110,8
16175,1,299000120,8
16176,1,299000140,8
16177,2,202000010,8
16178,2,290000010,8
16179,2,299000010,8
16180,2,299000150,8
16181,2,299000190,8
16182,2,299000200,8
16183,2,299000210,8
16184,3,298000050,8
16185,3,298000060,8
16186,3,299000060,8
16187,3,299000170,8
16188,3,290000120,8
16189,3,291000050,8
16190,3,292000020,8
16191,4,299000670,8
16192,4,299000680,8
16193,4,204000010,8
16194,4,209000040,8
16195,4,202000070,8
16196,4,209000070,8
16197,4,203000110,8
16198,4,290000110,8
16199,4,206000110,8
16200,4,209000160,8
16201,5,297000100,8
16202,5,291000020,8
16203,5,297000130,8
16204,5,297000140,8
16205,5,203000010,8
16206,5,206000030,8
16207,5,203000050,8
16208,5,202000090,8
16209,5,204000080,8
16210,5,202000150,8
16211,5,204000100,8
16212,5,206000170,8
16213,3,170004,3
16214,3,180004,3
16215,4,140000,3
16216,5,150010,3
16217,5,150020,3
16218,5,150030,3
16219,5,150040,3
16220,5,190000,3
16221,5,200000,3
16222,5,210000,3
16224,1,101000010,1
16225,1,102000010,1
16226,1,103000010,1
16227,1,104000010,1
16228,1,105000010,1
16229,1,106000010,1
16230,1,107000010,1
16231,1,108000010,1
16232,1,109000010,1
16233,1,110000010,1
16234,2,101000020,1
16235,2,101000030,1
16236,2,102000020,1
16237,2,102000030,1
16238,2,102000040,1
16239,2,103000020,1
16240,2,103000030,1
16241,2,103000040,1
16242,2,104000020,1
16243,2,104000030,1
16244,2,104000040,1
16245,2,105000020,1
16246,2,105000030,1
16247,2,105000040,1
16248,2,106000020,1
16249,2,106000030,1
16250,2,106000040,1
16251,2,107000020,1
16252,2,107000030,1
16253,2,107000040,1
16254,2,108000020,1
16255,2,108000030,1
16256,2,108000040,1
16257,2,109000020,1
16258,2,109000030,1
16259,2,109000040,1
16260,2,110000020,1
16261,2,110000030,1
16262,2,110000040,1
16263,2,118000010,1
16264,3,101000050,1
16265,3,101000060,1
16266,3,101000080,1
16267,3,101000040,1
16268,3,109000060,1
16269,3,109000070,1
16270,3,109000080,1
16271,3,105000060,1
16272,3,105000070,1
16273,3,105000080,1
16274,3,104000050,1
16275,3,106000050,1
16276,3,102000060,1
16277,3,102000070,1
16278,3,102000080,1
16279,3,103000050,1
16280,3,105000050,1
16281,3,107000060,1
16282,3,107000070,1
16283,3,107000080,1
16284,3,108000050,1
16285,3,109000050,1
16286,3,103000060,1
16287,3,103000070,1
16288,3,103000080,1
16289,3,110000050,1
16290,3,106000060,1
16291,3,106000070,1
16292,3,106000080,1
16293,3,101000070,1
16294,3,110000060,1
16295,3,104000060,1
16296,3,104000070,1
16297,3,104000080,1
16298,3,102000050,1
16299,3,104000170,1
16300,3,104000260,1
16301,3,111000010,1
16302,3,111000020,1
16303,3,111000030,1
16304,3,112000020,1
16305,3,112000030,1
16306,3,108000060,1
16307,3,108000070,1
16308,3,108000080,1
16309,3,107000050,1
16310,3,112000010,1
16311,3,110000070,1
16312,3,110000080,1
16313,3,118000020,1
16314,3,118000030,1
16315,3,118000040,1
16316,4,101000090,1
16317,4,101000100,1
16318,4,101000110,1
16319,4,109000100,1
16320,4,105000100,1
16321,4,105000110,1
16322,4,108000090,1
16323,4,110000090,1
16324,4,102000100,1
16325,4,102000110,1
16326,4,106000090,1
16327,4,109000090,1
16328,4,107000100,1
16329,4,103000090,1
16330,4,102000090,1
16331,4,103000100,1
16332,4,106000100,1
16333,4,106000110,1
16334,4,104000090,1
16335,4,104000100,1
16336,4,104000110,1
16337,4,107000090,1
16338,4,104000180,1
16339,4,111000040,1
16340,4,112000040,1
16341,4,108000100,1
16342,4,105000090,1
16343,4,110000100,1
16344,4,118000050,1
16345,4,118000060,1
16346,5,101000120,1
16347,5,109000110,1
16348,5,105000120,1
16349,5,102000120,1
16350,5,107000110,1
16351,5,103000120,1
16352,5,106000120,1
16353,5,104000120,1
16354,5,104000190,1
16355,5,111000060,1
16356,5,112000060,1
16357,5,108000110,1
16358,5,110000110,1
16359,5,118000070,1
16360,1,201000010,8
16361,1,292000010,8
16362,1,299000040,8
16363,1,299000070,8
16364,1,299000110,8
16365,1,299000120,8
16366,1,299000140,8
16367,2,202000010,8
16368,2,290000010,8
16369,2,299000010,8
16370,2,299000150,8
16371,2,299000190,8
16372,2,299000200,8
16373,2,299000210,8
16374,3,298000050,8
16375,3,298000060,8
16376,3,299000060,8
16377,3,299000170,8
16378,3,290000120,8
16379,3,291000050,8
16380,3,292000020,8
16381,4,299000670,8
16382,4,299000680,8
16383,4,204000010,8
16384,4,209000040,8
16385,4,202000070,8
16386,4,209000070,8
16387,4,203000110,8
16388,4,290000110,8
16389,4,206000110,8
16390,4,209000160,8
16391,4,209000190,8
16392,5,297000100,8
16393,5,291000020,8
16394,5,297000130,8
16395,5,297000140,8
16396,5,203000010,8
16397,5,206000030,8
16398,5,203000050,8
16399,5,202000090,8
16400,5,204000080,8
16401,5,202000150,8
16402,5,204000100,8
16403,5,206000170,8
16404,5,204000200,8
16405,1,170002,3
16406,1,180002,3
16407,2,170003,3
16408,2,180003,3
16409,3,170004,3
16410,3,180004,3
16411,4,140000,3
16412,5,150010,3
16413,5,150020,3
16414,5,150030,3
16415,5,150040,3
16417,1,101000010,1
16418,1,102000010,1
16419,1,103000010,1
16420,1,104000010,1
16421,1,105000010,1
16422,1,106000010,1
16423,1,107000010,1
16424,1,108000010,1
16425,1,109000010,1
16426,1,110000010,1
16427,2,101000020,1
16428,2,101000030,1
16429,2,102000020,1
16430,2,102000030,1
16431,2,102000040,1
16432,2,103000020,1
16433,2,103000030,1
16434,2,103000040,1
16435,2,104000020,1
16436,2,104000030,1
16437,2,104000040,1
16438,2,105000020,1
16439,2,105000030,1
16440,2,105000040,1
16441,2,106000020,1
16442,2,106000030,1
16443,2,106000040,1
16444,2,107000020,1
16445,2,107000030,1
16446,2,107000040,1
16447,2,108000020,1
16448,2,108000030,1
16449,2,108000040,1
16450,2,109000020,1
16451,2,109000030,1
16452,2,109000040,1
16453,2,110000020,1
16454,2,110000030,1
16455,2,110000040,1
16456,2,118000010,1
16457,3,101000050,1
16458,3,101000060,1
16459,3,101000080,1
16460,3,101000040,1
16461,3,109000060,1
16462,3,109000070,1
16463,3,109000080,1
16464,3,105000060,1
16465,3,105000070,1
16466,3,105000080,1
16467,3,104000050,1
16468,3,106000050,1
16469,3,102000060,1
16470,3,102000070,1
16471,3,102000080,1
16472,3,103000050,1
16473,3,105000050,1
16474,3,107000060,1
16475,3,107000070,1
16476,3,107000080,1
16477,3,108000050,1
16478,3,109000050,1
16479,3,103000060,1
16480,3,103000070,1
16481,3,103000080,1
16482,3,110000050,1
16483,3,106000060,1
16484,3,106000070,1
16485,3,106000080,1
16486,3,101000070,1
16487,3,110000060,1
16488,3,104000060,1
16489,3,104000070,1
16490,3,104000080,1
16491,3,102000050,1
16492,3,104000170,1
16493,3,104000260,1
16494,3,111000010,1
16495,3,111000020,1
16496,3,111000030,1
16497,3,112000020,1
16498,3,112000030,1
16499,3,108000060,1
16500,3,108000070,1
16501,3,108000080,1
16502,3,107000050,1
16503,3,112000010,1
16504,3,110000070,1
16505,3,110000080,1
16506,3,118000020,1
16507,3,118000030,1
16508,3,118000040,1
16509,4,101000090,1
16510,4,101000100,1
16511,4,101000110,1
16512,4,109000100,1
16513,4,105000100,1
16514,4,105000110,1
16515,4,108000090,1
16516,4,110000090,1
16517,4,102000100,1
16518,4,102000110,1
16519,4,106000090,1
16520,4,109000090,1
16521,4,107000100,1
16522,4,103000090,1
16523,4,102000090,1
16524,4,103000100,1
16525,4,106000100,1
16526,4,106000110,1
16527,4,104000090,1
16528,4,104000100,1
16529,4,104000110,1
16530,4,107000090,1
16531,4,104000180,1
16532,4,111000040,1
16533,4,112000040,1
16534,4,108000100,1
16535,4,105000090,1
16536,4,110000100,1
16537,4,118000050,1
16538,4,118000060,1
16539,5,101000120,1
16540,5,109000110,1
16541,5,105000120,1
16542,5,102000120,1
16543,5,107000110,1
16544,5,103000120,1
16545,5,106000120,1
16546,5,104000120,1
16547,5,104000190,1
16548,5,111000060,1
16549,5,112000060,1
16550,5,108000110,1
16551,5,110000110,1
16552,5,118000070,1
16553,1,201000010,8
16554,1,292000010,8
16555,1,299000040,8
16556,1,299000070,8
16557,1,299000110,8
16558,1,299000120,8
16559,1,299000140,8
16560,2,202000010,8
16561,2,290000010,8
16562,2,299000010,8
16563,2,299000150,8
16564,2,299000190,8
16565,2,299000200,8
16566,2,299000210,8
16567,3,298000050,8
16568,3,298000060,8
16569,3,299000060,8
16570,3,299000170,8
16571,3,290000120,8
