HeroLogId,CharaId,Name,Nickname,Rarity,WeaponTypeId,HeroLogRoleId,CostumeTypeId,UnitId,DefaultEquipmentId1,DefaultEquipmentId2,SkillTableSubId,HpMin,HpMax,StrMin,StrMax,VitMin,VitMax,IntMin,IntMax,Property1PropertyId,Property1Value1,Property1Value2,Property2PropertyId,Property2Value1,Property2Value2,Property3PropertyId,Property3Value1,Property3Value2,Property4PropertyId,Property4Value1,Property4Value2,FlavorText,SalePrice,CompositionExp,AwakeningExp,Slot4UnlockLevel,Slot5UnlockLevel,CutinImage,CutinImageAwake,CutinUpperSideText,CharaCommentImage,CharaCommentImageAwake,QuestStartIntroduce,QuestStartIntroduceAwake,QuestCharaIcon,QuestCharaIconAwake,QuestCharaIconLoss,QuestCharaIconAwakeLoss,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
110000250,10,"アルゴ","波際の司令塔",5,4,3,1,110000250,203000000,-1,110000250,1620,163750,186,18618,80,8185,280,28300,105100,10,0,1,0,0,2,0,0,2,0,0,"ビーチバレーの必勝法なら彼女に<br>お任せあれ！相手選手の好きな<br>食べ物から弱点まで、応じた報酬<br>を払えば優勝だって夢じゃない。",1600,20000,100,10,20,"hlog_110000250_arg_5_01_xxx","hlog_110000251_arg_5_01_xxx",False,"Chara_comment/110000250","Chara_comment/110000251","110000250_cha","110000251_cha","Chara_icon/110000250","Chara_icon/110000251","Chara_icon_loss/110000250","Chara_icon_loss/110000251","2021/07/27 7:00:00",True,"1",
118000180,18,"レイン","心躍る岸辺",5,2,1,1,118000180,201000000,201000000,118000180,1380,138800,294,29718,75,7710,200,19960,104000,10,0,1,0,0,2,0,0,2,0,0,"すらりと伸びる白い肌に太陽の光<br>がよく映える。いつもは内気な彼<br>女の心の内を開くキーアイテムは<br>水着なのかも。",1600,20000,100,10,20,"hlog_118000180_rai_5_01_xxx","hlog_118000181_rai_5_01_xxx",False,"Chara_comment/118000180","Chara_comment/118000181","118000180_cha","118000181_cha","Chara_icon/118000180","Chara_icon/118000181","Chara_icon_loss/118000180","Chara_icon_loss/118000181","2021/07/27 7:00:00",True,"1",
104000450,4,"シノン","砂辺の観戦者",5,14,1,1,104000450,215000000,-1,104000450,1150,116120,288,28740,60,5805,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"ビーチの戦いは勝っても負けても<br>恨みっこなしの真剣勝負。<br>参戦するも良し、観戦するも良し<br>あなたはどっちを選ぶ？",1600,20000,100,10,20,"hlog_104000450_sin_5_01_xxx","hlog_104000451_sin_5_01_xxx",False,"Chara_comment/104000450","Chara_comment/104000451","104000450_cha","104000451_cha","Chara_icon/104000450","Chara_icon/104000451","Chara_icon_loss/104000450","Chara_icon_loss/104000451","2021/07/27 7:00:00",True,"1",
106000340,6,"シリカ","大海の中の絆",5,4,2,0,106000340,203000000,-1,106000340,1580,159670,156,15678,80,7985,170,17420,1,0,0,1,0,0,2,0,0,2,0,0,"大好きな友達と遊ぶ夏は何度でも<br>楽しいもの。<br>どんな些細な思い出も、彼女には<br>すべて大切な出来事。",1600,20000,100,10,20,"hlog_106000340_sil_5_01_xxx","hlog_106000341_sil_5_01_xxx",False,"Chara_comment/106000340","Chara_comment/106000341","106000340_cha","106000341_cha","Chara_icon/106000340","Chara_icon/106000341","Chara_icon_loss/106000340","Chara_icon_loss/106000341","2021/07/27 7:00:00",True,"1",
104000460,4,"シノン","騎士の心得",5,1,1,0,104000460,201000000,-1,104000460,1220,123380,306,31134,60,6170,220,21950,104000,10,0,1,0,0,2,0,0,2,0,0,"騎士のように凛とした佇まいから<br>彼女の芯の強さが見て取れる。<br>誰であれ守りたい人のために力を<br>振るうのは勇気のいる選択だ。",1600,20000,100,10,20,"hlog_104000460_sin_5_01_xxx","hlog_104000461_sin_5_01_xxx",False,"Chara_comment/104000460","Chara_comment/104000461","104000460_cha","104000461_cha","Chara_icon/104000460","Chara_icon/104000461","Chara_icon_loss/104000460","Chara_icon_loss/104000461","2021/09/07 7:00:00",True,"1",
111000290,11,"アリス","射撃手の心得",5,14,1,0,111000290,215000000,-1,111000290,1760,177360,294,29718,90,8870,190,18960,104000,10,0,1,0,0,2,0,0,2,0,0,"今は堅い騎士服を脱いで、身軽な<br>ガンナーに転身。普段と違う装備<br>に落ち着かない様子だが、引き金<br>を引く指に迷いはない。",1600,20000,100,10,20,"hlog_111000290_alc_5_01_xxx","hlog_111000291_alc_5_01_xxx",False,"Chara_comment/111000290","Chara_comment/111000291","111000290_cha","111000291_cha","Chara_icon/111000290","Chara_icon/111000291","Chara_icon_loss/111000290","Chara_icon_loss/111000291","2021/09/07 7:00:00",True,"1",
103000410,3,"リーファ","休息の女神",5,1,3,0,103000410,201000000,-1,103000410,1620,163300,174,17418,65,6530,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"地母神テラリアのリーファの姿。<br>リラックスした雰囲気をまとった<br>彼女は、まるで西洋絵画に描かれ<br>た女神のよう。",1600,20000,100,10,20,"hlog_103000410_lea_5_01_xxx","hlog_103000411_lea_5_01_xxx",False,"Chara_comment/103000410","Chara_comment/103000411","103000410_cha","103000411_cha","Chara_icon/103000410","Chara_icon/103000411","Chara_icon_loss/103000410","Chara_icon_loss/103000411","2021/07/27 7:00:00",True,"1",
102000490,2,"アスナ","憩いの女神",5,3,4,0,102000490,202000000,-1,102000490,1620,163300,216,21774,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"創世神ステイシアのアスナの姿。<br>女神の神々しい衣装にはアンバラ<br>ンスなあどけない表情が、彼女の<br>人間味を思わせる。",1600,20000,100,10,20,"hlog_102000490_asu_5_01_xxx","hlog_102000491_asu_5_01_xxx",False,"Chara_comment/102000490","Chara_comment/102000491","102000490_cha","102000491_cha","Chara_icon/102000490","Chara_icon/102000491","Chara_icon_loss/102000490","Chara_icon_loss/102000491","2021/09/21 7:00:00",True,"1",
106000350,6,"シリカ","仔猫の交情",5,4,3,0,106000350,203000000,-1,106000350,1300,130640,156,15678,65,6530,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"動物と仲良くなりたかったら、<br>まずは歩み寄る姿勢から。<br>だからといって、むやみに構って<br>嫌われないよう注意すること。",1600,20000,100,10,20,"hlog_106000350_sil_5_01_xxx","hlog_106000351_sil_5_01_xxx",False,"Chara_comment/106000350","Chara_comment/106000351","106000350_cha","106000351_cha","Chara_icon/106000350","Chara_icon/106000351","Chara_icon_loss/106000350","Chara_icon_loss/106000351","2021/09/21 7:00:00",True,"1",
118000190,18,"レイン","開襟への架け橋",5,2,1,0,118000190,201000000,201000000,118000190,1300,130640,270,27432,70,7260,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"本当の自分を隠したままでは人と<br>繋がるのは難しい。だからといっ<br>て全てをさらけ出すのも難しいもの。けれどその日は必ず訪れる。",1600,20000,100,10,20,"hlog_118000190_rai_5_01_xxx","hlog_118000191_rai_5_01_xxx",False,"Chara_comment/118000190","Chara_comment/118000191","118000190_cha","118000191_cha","Chara_icon/118000190","Chara_icon/118000191","Chara_icon_loss/118000190","Chara_icon_loss/118000191","2021/09/21 7:00:00",True,"1",
102000500,2,"アスナ","水妖精の導き",5,10,1,0,102000500,209000000,-1,102000500,1300,130640,258,26130,65,6530,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"空飛ぶ感覚はALOならでは。<br>もしあなたが妖精になったとき、<br>手こずったって大丈夫。<br>彼女が手ほどきをしてくれる。",1600,20000,100,10,20,"hlog_102000500_asu_5_01_xxx","hlog_102000501_asu_5_01_xxx",False,"Chara_comment/102000500","Chara_comment/102000501","102000500_cha","102000501_cha","Chara_icon/102000500","Chara_icon/102000501","Chara_icon_loss/102000500","Chara_icon_loss/102000501","2021/09/01 7:00:00",True,"1",
104000470,4,"シノン","同朋の待望",5,4,1,0,104000470,203000000,-1,104000470,1150,116120,288,28740,60,5805,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"誰かを待つようになって初めて<br>見えてくるものがある。<br>一人じゃないことがどれほどの<br>心強さか彼女はもう知っている。",1600,20000,100,10,20,"hlog_104000470_sin_5_01_xxx","hlog_104000471_sin_5_01_xxx",False,"Chara_comment/104000470","Chara_comment/104000471","104000470_cha","104000471_cha","Chara_icon/104000470","Chara_icon/104000471","Chara_icon_loss/104000470","Chara_icon_loss/104000471","2021/10/01 7:00:00",True,"1",
103000420,3,"リーファ","寛ぎの我が家",5,3,3,0,103000420,202000000,-1,103000420,1620,163300,174,17418,65,6530,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"《ALO》のアインクラッドにある<br>ログハウスは、彼女にとっても<br>大切な場所。これからも仲間と<br>共に思い出を積み重ねていく。",1600,20000,100,10,20,"hlog_103000420_lea_5_01_xxx","hlog_103000421_lea_5_01_xxx",False,"Chara_comment/103000420","Chara_comment/103000421","103000420_cha","103000421_cha","Chara_icon/103000420","Chara_icon/103000421","Chara_icon_loss/103000420","Chara_icon_loss/103000421","2021/10/01 7:00:00",True,"1",
102000510,2,"アスナ","真夏の眩耀・彩",5,3,4,1,102000510,202000000,-1,102000510,1700,171460,240,23952,85,8575,240,23950,1,0,0,1,0,0,2,0,0,2,0,0,"海辺を歩く彼女の姿は、誰が見て<br>も眩く輝いて見えるだろう。彼女<br>の瞳が何を捉えているのか、それ<br>を知る術はどこにも無い。",1600,20000,100,10,20,"hlog_102000170_asu_5_01_rap","hlog_102000171_asu_5_01_rap",False,"Chara_comment/102000170","Chara_comment/102000171","102000170_cha","102000171_cha","Chara_icon/102000170","Chara_icon/102000171","Chara_icon_loss/102000170","Chara_icon_loss/102000171","2021/09/28 7:00:00",False,"1",
102000520,2,"アスナ","潮風の悪戯・彩",5,3,3,1,102000520,202000000,-1,102000520,1540,155130,192,19596,75,7755,280,28300,1,0,0,1,0,0,2,0,0,2,0,0,"磯の香りに誘われて、波打ち際へ<br>と歩いてみれば、悪戯な潮風が頬<br>を撫でる。穏やかで美しい、大切<br>な海の思い出。",1600,20000,100,10,20,"hlog_102000310_asu_5_01_xxx","hlog_102000311_asu_5_01_xxx",False,"Chara_comment/102000310","Chara_comment/102000311","102000310_cha","102000311_cha","Chara_icon/102000310","Chara_icon/102000311","Chara_icon_loss/102000310","Chara_icon_loss/102000311","2021/09/28 7:00:00",False,"1",
103000430,3,"リーファ","魅惑の夏日・彩",5,1,4,1,103000430,201000000,-1,103000430,1890,190510,240,23952,75,7620,240,23950,1,0,0,1,0,0,2,0,0,2,0,0,"身体能力に長けた彼女だが、唯一<br>水泳だけは苦手意識が強い。抜か<br>りない準備運動の折、ふと目が<br>合ったのは偶然か必然か。",1600,20000,100,10,20,"hlog_103000150_lea_5_01_oha","hlog_103000151_lea_5_01_oha",False,"Chara_comment/103000150","Chara_comment/103000151","103000150_cha","103000151_cha","Chara_icon/103000150","Chara_icon/103000151","Chara_icon_loss/103000150","Chara_icon_loss/103000151","2021/09/28 7:00:00",False,"1",
103000440,3,"リーファ","彩！アタックガール",5,6,4,1,103000440,205000000,-1,103000440,1890,190510,240,23952,75,7620,240,23950,1,0,0,1,0,0,2,0,0,2,0,0,"Unknownで行われることになった<br>ビーチバレー大会。競技は違えど<br>体育会系の血が騒ぐ！！この夏、<br>誰よりも高く、少女は跳ぶ！",1600,20000,100,10,20,"hlog_103000270_lea_5_01_xxx","hlog_103000271_lea_5_01_xxx",False,"Chara_comment/103000270","Chara_comment/103000271","103000270_cha","103000271_cha","Chara_icon/103000270","Chara_icon/103000271","Chara_icon_loss/103000270","Chara_icon_loss/103000271","2021/09/28 7:00:00",False,"1",
104000480,4,"シノン","砂浜の女神・彩",5,14,4,1,104000480,215000000,-1,104000480,1510,152410,264,26346,75,7620,220,21950,1,0,0,1,0,0,2,0,0,2,0,0,"通り名さながらにビーチの視線を<br>集める彼女。目立つことには慣れ<br>ていない様子だが、彼女なりに海<br>を楽しんでいるようだ。",1600,20000,100,10,20,"hlog_104000160_sin_5_01_rif","hlog_104000161_sin_5_01_rif",False,"Chara_comment/104000160","Chara_comment/104000161","104000160_cha","104000161_cha","Chara_icon/104000160","Chara_icon/104000161","Chara_icon_loss/104000160","Chara_icon_loss/104000161","2021/09/28 7:00:00",False,"1",
105000340,5,"リズベット","目映い太陽・彩",5,10,4,1,105000340,209000000,-1,105000340,1890,190510,216,21558,115,11430,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"日差しを受けて煌めく、弾けるよ<br>うなとびきりの笑顔。真夏が良く<br>似合う太陽のような彼女となら、<br>最高の思い出が作れるはず。",1600,20000,100,10,20,"hlog_105000230_lis_5_01_xxx","hlog_105000231_lis_5_01_xxx",False,"Chara_comment/105000230","Chara_comment/105000231","105000230_cha","105000231_cha","Chara_icon/105000230","Chara_icon/105000231","Chara_icon_loss/105000230","Chara_icon_loss/105000231","2021/09/28 7:00:00",False,"1",
106000360,6,"シリカ","白砂の少女・彩",5,4,4,1,106000360,203000000,-1,106000360,1510,152410,216,21558,75,7620,240,23950,1,0,0,1,0,0,2,0,0,2,0,0,"ちょこんと座り、少女はこちらを<br>見上げる。その姿は、日差しに輝<br>く白い砂浜よりも眩しく愛らしく<br>見る者を魅了することだろう。",1600,20000,100,10,20,"hlog_106000250_sil_5_01_xxx","hlog_106000251_sil_5_01_xxx",False,"Chara_comment/106000250","Chara_comment/106000251","106000250_cha","106000251_cha","Chara_icon/106000250","Chara_icon/106000251","Chara_icon_loss/106000250","Chara_icon_loss/106000251","2021/09/28 7:00:00",False,"1",
111000300,11,"アリス","透き通る青・彩",5,1,4,1,111000300,201000000,-1,111000300,2170,219090,252,25146,110,10955,190,18960,1,0,0,1,0,0,2,0,0,2,0,0,"普段は鎧に隠された透き通るよう<br>な肌に、金糸のような髪が風にな<br>びく。鮮やかな青い水着が良く似<br>合う、海に相応しい出で立ちだ。",1600,20000,100,10,20,"hlog_111000200_alc_5_01_xxx","hlog_111000201_alc_5_01_xxx",False,"Chara_comment/111000200","Chara_comment/111000201","111000200_cha","111000201_cha","Chara_icon/111000200","Chara_icon/111000201","Chara_icon_loss/111000200","Chara_icon_loss/111000201","2021/09/28 7:00:00",False,"1",
102000530,2,"アスナ","夢の逸楽",5,3,1,0,102000530,202000000,-1,102000530,810,81650,432,43548,40,4080,250,25040,1,0,0,1,0,0,2,0,0,2,0,0,"一晩限りのカジノへようこそ！<br>記憶のカジノより立派ではないけ<br>れど、おもてなしの心は負けてい<br>ない。今日だけの夢をあなたに。",1600,20000,100,10,20,"hlog_102000530_asu_5_01_xxx","hlog_102000531_asu_5_01_xxx",False,"Chara_comment/102000530","Chara_comment/102000531","102000530_cha","102000531_cha","Chara_icon/102000530","Chara_icon/102000531","Chara_icon_loss/102000530","Chara_icon_loss/102000531","2021/09/28 7:00:00",True,"1",
103000450,3,"リーファ","賽の悦楽",5,1,1,0,103000450,201000000,-1,103000450,990,99790,444,44634,40,3990,260,26130,104000,10,0,1,0,0,2,0,0,2,0,0,"一晩限りのカジノへようこそ！<br>サイコロのように、気付けば<br>いつの間にか彼女の手の中で<br>転がされていた？！",1600,20000,100,10,20,"hlog_103000450_lea_5_01_xxx","hlog_103000451_lea_5_01_xxx",False,"Chara_comment/103000450","Chara_comment/103000451","103000450_cha","103000451_cha","Chara_icon/103000450","Chara_icon/103000451","Chara_icon_loss/103000450","Chara_icon_loss/103000451","2021/09/28 7:00:00",True,"1",
104000490,4,"シノン","廻る享楽",5,14,1,0,104000490,215000000,-1,104000490,790,79830,486,49098,40,3990,240,23950,104000,10,0,1,0,0,2,0,0,2,0,0,"一晩限りのカジノへようこそ！<br>ルーレットが止まっても、彼女の<br>一挙手一投足に目が離せない。<br>このドキドキは負けたせい？",1600,20000,100,10,20,"hlog_104000490_sin_5_01_xxx","hlog_104000491_sin_5_01_xxx",False,"Chara_comment/104000490","Chara_comment/104000491","104000490_cha","104000491_cha","Chara_icon/104000490","Chara_icon/104000491","Chara_icon_loss/104000490","Chara_icon_loss/104000491","2021/09/28 7:00:00",True,"1",
106000370,6,"シリカ","二色の歓楽",5,4,1,0,106000370,203000000,-1,106000370,790,79830,396,40170,40,3990,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"一晩限りのカジノへようこそ！<br>赤か黒か、どちらか悩んでいると<br>彼女の耳がぴこっと動く。その耳<br>が示した方にチップを賭けた。",1600,20000,100,10,20,"hlog_106000370_sil_5_01_xxx","hlog_106000371_sil_5_01_xxx",False,"Chara_comment/106000370","Chara_comment/106000371","106000370_cha","106000371_cha","Chara_icon/106000370","Chara_icon/106000371","Chara_icon_loss/106000370","Chara_icon_loss/106000371","2021/09/28 7:00:00",True,"1",
111000310,11,"アリス","兎の務め",5,1,1,0,111000310,201000000,-1,111000310,1140,114760,462,46866,55,5740,210,20680,104000,10,0,1,0,0,2,0,0,2,0,0,"一晩限りのカジノへようこそ！<br>おもてなしを受けるだけは性に合<br>わなかったよう。着慣れない制服<br>に、慌ててヒールをひっかけた。",1600,20000,100,10,20,"hlog_111000310_alc_5_01_xxx","hlog_111000311_alc_5_01_xxx",False,"Chara_comment/111000310","Chara_comment/111000311","111000310_cha","111000311_cha","Chara_icon/111000310","Chara_icon/111000311","Chara_icon_loss/111000310","Chara_icon_loss/111000311","2021/09/28 7:00:00",True,"1",
105000350,5,"リズベット","ぬくもりの黒制服",5,2,3,0,105000350,201000000,201000000,105000350,1710,172370,174,17634,105,10340,230,23590,105100,10,0,1,0,0,2,0,0,2,0,0,"彼女にとって黒は、健気で切ない<br>春のように暖かな色。思い出は自<br>分だけのものだから、風の音に耳<br>を澄ませた。",1600,20000,100,10,20,"hlog_105000350_lis_5_01_xxx","hlog_105000351_lis_5_01_xxx",False,"Chara_comment/105000350","Chara_comment/105000351","105000350_cha","105000351_cha","Chara_icon/105000350","Chara_icon/105000351","Chara_icon_loss/105000350","Chara_icon_loss/105000351","2021/11/02 7:00:00",True,"1",
106000380,6,"シリカ","闇色の心頼",5,2,3,0,106000380,201000000,201000000,106000380,1370,137890,174,17634,70,6895,280,28300,105100,10,0,1,0,0,2,0,0,2,0,0,"孤独で寂しい幼い心を照らすのは<br>深い夜空の光だった。本当は妹の<br>ように隣を歩きたかったけれど、<br>次の約束が胸にあれば。",1600,20000,100,10,20,"hlog_106000380_sil_5_01_xxx","hlog_106000381_sil_5_01_xxx",False,"Chara_comment/106000380","Chara_comment/106000381","106000380_cha","106000381_cha","Chara_icon/106000380","Chara_icon/106000381","Chara_icon_loss/106000380","Chara_icon_loss/106000381","2021/11/02 7:00:00",True,"1",
110000260,10,"アルゴ","黒尽くめの密か",5,2,3,0,110000260,201000000,201000000,110000260,1620,163750,186,18618,80,8185,280,28300,105100,10,0,1,0,0,2,0,0,2,0,0,"情報屋として、ときには友として<br>誰よりも長く剣士の生き様を見て<br>いたからこそ、漆黒に隠された悲<br>哀だって知っているのだ。",1600,20000,100,10,20,"hlog_110000260_arg_5_01_xxx","hlog_110000261_arg_5_01_xxx",False,"Chara_comment/110000260","Chara_comment/110000261","110000260_cha","110000261_cha","Chara_icon/110000260","Chara_icon/110000261","Chara_icon_loss/110000260","Chara_icon_loss/110000261","2021/11/02 7:00:00",True,"1",
101000400,1,"キリト","純白の誓い",5,3,1,0,101000400,202000000,-1,101000400,1530,154220,282,28302,75,7710,200,19960,104000,10,0,1,0,0,2,0,0,2,0,0,"その誓いは、白く清廉で、血の<br>ように紅い決意となって体を巡<br>る。決して違えることのない、<br>命よりも尊く大切な約束だ。<br>",1600,20000,100,10,20,"hlog_101000400_kir_5_01_xxx","hlog_101000401_kir_5_01_xxx",False,"Chara_comment/101000400","Chara_comment/101000401","101000400_cha","101000401_cha","Chara_icon/101000400","Chara_icon/101000401","Chara_icon_loss/101000400","Chara_icon_loss/101000401","2021/11/16 7:00:00",True,"1",
102000540,2,"アスナ","純黒の誓い",5,2,1,0,102000540,201000000,201000000,102000540,1380,138800,282,28302,70,6940,240,23950,104000,10,0,1,0,0,2,0,0,2,0,0,"何にも染まらず、けれど全てを受<br>け入れる、強くて優しいヒーロー<br>の黒。誰かを守ってばかりの彼だ<br>から、自分が守ると決めたのだ。",1600,20000,100,10,20,"hlog_102000540_asu_5_01_xxx","hlog_102000541_asu_5_01_xxx",False,"Chara_comment/102000540","Chara_comment/102000541","102000540_cha","102000541_cha","Chara_icon/102000540","Chara_icon/102000541","Chara_icon_loss/102000540","Chara_icon_loss/102000541","2021/11/16 7:00:00",True,"1",
107000180,7,"クライン","跳躍の托生",5,11,1,0,107000180,211000000,-1,107000180,1580,159670,288,28740,70,7260,140,14520,1,0,0,1,0,0,2,0,0,2,0,0,"博打じみた作戦も、仲間を信頼<br>すればこそ。背中を預けるべき<br>瞬間を見極めれば、小さな攻撃<br>だって次に繋げることができる。",1600,20000,100,10,20,"hlog_107000180_kle_5_01_xxx","hlog_107000181_kle_5_01_xxx",False,"Chara_comment/107000180","Chara_comment/107000181","107000180_cha","107000181_cha","Chara_icon/107000180","Chara_icon/107000181","Chara_icon_loss/107000180","Chara_icon_loss/107000181","2021/11/01 7:00:00",True,"1",
109000400,9,"ユウキ","優姿の眼差し",5,1,3,0,109000400,201000000,-1,109000400,1620,163300,192,19158,75,7350,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"その優しい視線が映すのは、フレ<br>ームに収めるまでもない、ありき<br>たりで些細な日常。そんな瞬間こ<br>そが、一番の宝物だった。",1600,20000,100,10,20,"hlog_109000400_yuu_5_01_xxx","hlog_109000401_yuu_5_01_xxx",False,"Chara_comment/109000400","Chara_comment/109000401","109000400_cha","109000401_cha","Chara_icon/109000400","Chara_icon/109000401","Chara_icon_loss/109000400","Chara_icon_loss/109000401","2021/09/28 7:00:00",True,"1",
110000270,10,"アルゴ","忍ぶ外套",5,8,1,0,110000270,207000000,-1,110000270,1370,137890,246,24822,70,6895,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"フード付きのマントは時折、彼女<br>のチャームポイントを隠してしま<br>う。おヒゲの理由を知る日はまだ<br>遠そうだ。",1600,20000,100,10,20,"hlog_110000270_arg_5_01_xxx","hlog_110000271_arg_5_01_xxx",False,"Chara_comment/110000270","Chara_comment/110000271","110000270_cha","110000271_cha","Chara_icon/110000270","Chara_icon/110000271","Chara_icon_loss/110000270","Chara_icon_loss/110000271","2021/11/02 7:00:00",True,"1",
102000550,2,"アスナ","小径の花環",5,3,2,0,102000550,202000000,-1,102000550,1780,179630,174,17418,90,8980,170,17420,1,0,0,1,0,0,2,0,0,2,0,0,"二人で選んだ花を束ねて、柔らか<br>な髪の上にそっと載せる。<br>世界に一つだけの冠は、まるで<br>ティアラのように輝いて。",1600,20000,100,10,20,"hlog_102000550_asu_5_01_xxx","hlog_102000551_asu_5_01_xxx",False,"Chara_comment/102000550","Chara_comment/102000551","102000550_cha","102000551_cha","Chara_icon/102000550","Chara_icon/102000551","Chara_icon_loss/102000550","Chara_icon_loss/102000551","2021/12/01 7:00:00",True,"1",
104000500,4,"シノン","潜む強弩",5,11,1,0,104000500,211000000,-1,104000500,1150,116120,288,28740,60,5805,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"戦う敵は状況によって選ぶべし。<br>耳をそばだて、敵の不意を狙って<br>飛び出そう。ただし逆立つ尻尾が<br>気づかれないよう注意すること。",1600,20000,100,10,20,"hlog_104000500_sin_5_01_xxx","hlog_104000501_sin_5_01_xxx",False,"Chara_comment/104000500","Chara_comment/104000501","104000500_cha","104000501_cha","Chara_icon/104000500","Chara_icon/104000501","Chara_icon_loss/104000500","Chara_icon_loss/104000501","2021/12/21 7:00:00",True,"1",
105000360,5,"リズベット","工匠の一驚",5,10,1,0,105000360,209000000,-1,105000360,1440,145150,234,23514,85,8710,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"フィールドでは、一瞬の油断が命<br>とり。物陰から出た音を聞き逃さ<br>ず身構えたものの、飛び出してき<br>たのは予想外の相手だった。",1600,20000,100,10,20,"hlog_105000360_lis_5_01_xxx","hlog_105000361_lis_5_01_xxx",False,"Chara_comment/105000360","Chara_comment/105000361","105000360_cha","105000361_cha","Chara_icon/105000360","Chara_icon/105000361","Chara_icon_loss/105000360","Chara_icon_loss/105000361","2021/12/21 7:00:00",True,"1",
112000190,12,"ユージオ","剣峰の決意",5,1,3,0,112000190,201000000,-1,112000190,1620,163300,174,17418,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"知らない未来の自分でも青薔薇の<br>剣を振るう理由は、今の自分にも<br>分かる気がする。今よりもっと<br>別れや出会いがあるはずだから。",1600,20000,100,10,20,"hlog_112000190_ego_5_01_xxx","hlog_112000191_ego_5_01_xxx",False,"Chara_comment/112000190","Chara_comment/112000191","112000190_cha","112000191_cha","Chara_icon/112000190","Chara_icon/112000191","Chara_icon_loss/112000190","Chara_icon_loss/112000191","2021/12/21 7:00:00",True,"1",
101000410,1,"キリト","赦しの一振り",5,2,4,0,101000410,201000000,201000000,101000410,1890,190510,240,23952,95,9525,200,19960,102200,10,0,1,0,0,2,0,0,2,0,0,"その剣の先にどんな悪人がいよう<br>とも、彼が憎悪をのせることはな<br>い。なぜなら、守りたいもののた<br>めに剣を振るうからだ。",1600,20000,100,10,20,"hlog_101000410_kir_5_01_xxx","hlog_101000411_kir_5_01_xxx",False,"Chara_comment/101000410","Chara_comment/101000411","101000410_cha","101000411_cha","Chara_icon/101000410","Chara_icon/101000411","Chara_icon_loss/101000410","Chara_icon_loss/101000411","2021/10/05 7:00:00",True,"1",
102000560,2,"アスナ","正しき一突き",5,3,4,0,102000560,202000000,-1,102000560,1700,171460,240,23952,85,8575,240,23950,102200,10,0,1,0,0,2,0,0,2,0,0,"剣を持つ理由は、剣を持つ人の数<br>だけある。彼女の細剣の切っ先が<br>正確に狙いを捉えるのは、揺るが<br>ない自分がいるからだ。",1600,20000,100,10,20,"hlog_102000560_asu_5_01_xxx","hlog_102000561_asu_5_01_xxx",False,"Chara_comment/102000560","Chara_comment/102000561","102000560_cha","102000561_cha","Chara_icon/102000560","Chara_icon/102000561","Chara_icon_loss/102000560","Chara_icon_loss/102000561","2021/10/05 7:00:00",True,"1",
101000420,1,"キリト","糾明の快刀",5,2,1,0,101000420,201000000,201000000,101000420,1440,145150,258,26130,70,7260,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"夢のような仮想世界で起きた、<br>数値では説明のつかない不思議な<br>体験を思い出す。<br>それは、きっと愛剣にも。",1600,20000,100,10,20,"hlog_101000420_kir_5_01_xxx","hlog_101000421_kir_5_01_xxx",False,"Chara_comment/101000420","Chara_comment/101000421","101000420_cha","101000421_cha","Chara_icon/101000420","Chara_icon/101000421","Chara_icon_loss/101000420","Chara_icon_loss/101000421","2021/12/14 7:00:00",True,"1",
103000460,3,"リーファ","贈る一番星",5,1,1,3,103000460,201000000,-1,103000460,1440,145150,258,26130,60,5805,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"子どものころに読み返した絵本の<br>内容を夢に見る。鈴の音色を忘れ<br>ても、素敵な聖夜が等しく訪れる<br>よう木のてっぺんに星を載せた。",1600,20000,100,10,20,"hlog_103000460_lea_5_01_xxx","hlog_103000461_lea_5_01_xxx",False,"Chara_comment/103000460","Chara_comment/103000461","103000460_cha","103000461_cha","Chara_icon/103000460","Chara_icon/103000461","Chara_icon_loss/103000460","Chara_icon_loss/103000461","2021/12/14 7:00:00",True,"1",
