GashaMedalShopId,Name,GashaMedalId,UseGashaMedalNum,PurchaseLimit,StartDate,EndDate
32404,"アロンダイト",10324,30,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32405,"金木犀の剣",10324,30,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32406,"MEBRマニアック",10324,30,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32407,"ゴールド・ネックレス",10324,30,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32408,"ヒーローコード：ボスキラー",10324,100,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32409,"ヒーローコード：Mobキラー",10324,100,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32410,"ヒーローコード：HP最大時強化",10324,100,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32411,"ヒーローコード：HP低下時強化",10324,100,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32901,"《気儘な黒猫》キリト",10329,150,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32902,"《ねころび愛猫》アスナ",10329,150,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32903,"《奔放な萌猫》リーファ",10329,150,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32904,"《またたび仔猫》ユウキ",10329,150,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32905,"《慧眼の弓猫》シノン",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32906,"《友情の桃猫》リズベット",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32907,"《可憐な幼猫》シリカ",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32908,"《猫耳の豪商》エギル",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32909,"キティ・パウ",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32910,"ゴールド・ネックレス",10329,30,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32911,"ヒーローコード：ボスキラー",10329,100,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32912,"ヒーローコード：Mobキラー",10329,100,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32913,"ヒーローコード：HP最大時強化",10329,100,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
32914,"ヒーローコード：HP低下時強化",10329,100,-1,"2022/02/01 7:00:00","2022/03/08 2:00:00"
33101,"《狙い撃つ軌道》ユウキ",10331,150,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33102,"《魔剣稽古》ユージオ",10331,150,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33103,"AMRティアマト",10331,30,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33104,"マサムネG4",10331,30,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33105,"ゴールド・ネックレス",10331,30,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33106,"ヒーローコード：ボスキラー",10331,100,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33107,"ヒーローコード：Mobキラー",10331,100,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33108,"ヒーローコード：HP最大時強化",10331,100,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33109,"ヒーローコード：HP低下時強化",10331,100,-1,"2022/02/15 7:00:00","2022/03/15 2:00:00"
33201,"《一途なラブハート》リーファ",10332,90,-1,"2022/02/08 7:00:00","2022/03/08 2:00:00"
33202,"《愛のメッセージ》アスナ",10332,15,-1,"2022/02/08 7:00:00","2022/03/08 2:00:00"
33203,"《愛情の弾丸》シノン",10332,15,-1,"2022/02/08 7:00:00","2022/03/08 2:00:00"
33204,"《甘い恋心》フィリア",10332,15,-1,"2022/02/08 7:00:00","2022/03/08 2:00:00"
33301,"《恋情パティシエ》リーファ",10333,90,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33302,"《最愛パティシエ》アスナ",10333,15,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33303,"《純情ショコラ》シノン",10333,15,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33304,"《恋慕ショコラ》シリカ",10333,15,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33305,"《恒久の愛情》ユージオ",10333,90,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33306,"《赤誠の求愛》キリト",10333,15,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33307,"《狂愛の誓い》クラディール",10333,15,-1,"2022/03/01 7:00:00","2022/03/29 2:00:00"
33401,"《厳格手ほどき》シノン",10334,150,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33402,"《ほどけぬ胸飾り》リズベット",10334,150,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33403,"《夢想の放課後》シリカ",10334,150,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33404,"フェイルノート",10334,30,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33405,"ジャイアント・タスク",10334,30,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33406,"スクレープ",10334,30,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33407,"ゴールド・ネックレス",10334,30,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33408,"ヒーローコード：ボスキラー",10334,100,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33409,"ヒーローコード：Mobキラー",10334,100,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33410,"ヒーローコード：HP最大時強化",10334,100,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33411,"ヒーローコード：HP低下時強化",10334,100,-1,"2022/03/08 7:00:00","2022/04/26 2:00:00"
33901,"《熊の招宴》アスナ",10339,150,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33902,"《兎の密会》アリス",10339,150,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33903,"キティ・パウ",10339,30,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33904,"ゴールド・ネックレス",10339,30,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33905,"ヒーローコード：ボスキラー",10339,100,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33906,"ヒーローコード：Mobキラー",10339,100,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33907,"ヒーローコード：HP最大時強化",10339,100,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
33908,"ヒーローコード：HP低下時強化",10339,100,-1,"2022/03/29 7:00:00","2022/04/26 2:00:00"
34101,"《うららかジャンプ》アスナ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34102,"《はるかぜジャンプ》ユウキ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34103,"《ゆきどけジャンプ》アリス",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34104,"《ふたとせ求めて》キリト",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34105,"《ふたとせ歩みて》アスナ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34106,"《麗凛な獣猫》シノン",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34107,"《毛繕い桃猫》リズベット",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34108,"《まったり愛猫》シリカ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34109,"《隆隆狩猫》エギル",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34110,"《とびつき活猫》ユウキ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34111,"《湯浴みの紅潮》シノン",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34112,"《秘湯の恥じらい》シリカ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34113,"《火照る温浴》アリス",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34114,"《湯の華咲いた》アスナ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34115,"《豊潤な湯浴み》リーファ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34116,"《温浴の寛ぎ》ユウキ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34117,"《秘境の癒湯》アルゴ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34118,"《湯上り素顔》レイン",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34119,"《倒れぬ意志》リーファ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34120,"《見据える勝利》シノン",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34121,"《羽ばたく希望》アスナ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34122,"《輝く勇気》ユウキ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34123,"《世界を包む星空》キリト",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34124,"《世界を導く光》アリス",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34125,"《世界を見守る剣》ユージオ",10341,150,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34126,"夜空の剣",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34127,"金木犀の剣",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34128,"青薔薇の剣",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34129,"ヴァーデュラス・アニマ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34130,"オブシディアナ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34131,"ソード・オブ・ホグニ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34132,"ラディアント・ライト",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34133,"ジャルディーノ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34134,"キティ・パウ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34135,"アニヒレート・レイ",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34136,"AMRティアマト",10341,30,-1,"2022/03/08 7:00:00","2022/05/03 2:00:00"
34201,"《零れる活力》リーファ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34202,"《瞬きの宙》ユウキ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34203,"《就床の一揖》レイン",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34204,"《不屈の鍛冶屋魂》リズベット",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34205,"《絆が生む力》シリカ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34206,"《養う英気》リーファ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34207,"《秘めたる日誌》アルゴ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34208,"《即席軽音楽団》レイン",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34209,"《頬張り黒猫》キリト",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
34210,"《身支度愛猫》アスナ",10342,50,-1,"2022/04/26 7:00:00","2022/06/07 2:00:00"
