"version","cardId","name","charaId","nickName","school","attribute","gakunen","rarity","levelParam","skillId","choKaikaSkillId","cardNumber"
5,101454,"【R】ラム[ロズワール邸メイド]",45058,"ロズワール邸メイド","Re:ゼロから始める異世界生活","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0152"
5,101455,"【R】ベアトリス[禁書庫の司書]",45059,"禁書庫の司書","Re:ゼロから始める異世界生活","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.25-E-0153"
5,101456,"【R】フェルト[王選候補者]",45060,"王選候補者","Re:ゼロから始める異世界生活","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0154"
5,101457,"【R】アナスタシア[王選候補者]",45061,"王選候補者","Re:ゼロから始める異世界生活","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.25-E-0155"
5,101458,"【R】プリシラ[王選候補者]",45062,"王選候補者","Re:ゼロから始める異世界生活","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.25-E-0156"
5,101459,"【R】クルシュ[王選候補者]",45063,"王選候補者","Re:ゼロから始める異世界生活","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.25-E-0157"
5,101460,"【SR】エミリア[ハーフエルフの少女]",45056,"ハーフエルフの少女","Re:ゼロから始める異世界生活","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",115064,115065,"[O.N.G.E.K.I.]1.25-E-0141"
5,101461,"【SR】レム[鬼族のメイド]",45057,"鬼族のメイド","Re:ゼロから始める異世界生活","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0146"
5,101462,"【SR】ラム[鬼族のメイド]",45058,"鬼族のメイド","Re:ゼロから始める異世界生活","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.25-E-0149"
5,101463,"【SR】エミリア[お団子食べる？]",45056,"お団子食べる？","Re:ゼロから始める異世界生活","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",105008,105009,"[O.N.G.E.K.I.]1.25-E-0142"
5,101464,"【SR】レム[三人でお出かけ]",45057,"三人でお出かけ","Re:ゼロから始める異世界生活","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110094,110095,"[O.N.G.E.K.I.]1.25-E-0147"
5,101465,"【SR】ラム[姉妹の初詣]",45058,"姉妹の初詣","Re:ゼロから始める異世界生活","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",120074,120075,"[O.N.G.E.K.I.]1.25-E-0150"
5,101466,"【SR】エミリア[天使の休息]",45056,"天使の休息","Re:ゼロから始める異世界生活","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",115036,115037,"[O.N.G.E.K.I.]1.25-E-0143"
5,101468,"【SR】ラム[制服姉妹]",45058,"制服姉妹","Re:ゼロから始める異世界生活","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",120088,120089,"[O.N.G.E.K.I.]1.25-E-0151"
5,101469,"【SSR】レム[純白の花嫁]",45057,"純白の花嫁","Re:ゼロから始める異世界生活","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",110070,110071,"[O.N.G.E.K.I.]1.25-E-0145"
5,101470,"【SSR】レム[常夏の異世界]",45057,"常夏の異世界","Re:ゼロから始める異世界生活","Aqua","-",3,"60,265,286,299,309,317,0,0,0,322",100036,100077,"[O.N.G.E.K.I.]1.25-E-0159"
5,101471,"【SSR】エミリア[満開の花の下で]",45056,"満開の花の下で","Re:ゼロから始める異世界生活","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",125042,125043,"[O.N.G.E.K.I.]1.25-E-0158"
5,101472,"【R】ハチロク[レイルロオド]",45064,"レイルロオド","まいてつ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0164"
5,101473,"【R】右田 日々姫[駆け出しデザイナー]",45065,"駆け出しデザイナー","まいてつ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0167"
5,101474,"【R】雛衣 ポーレット[御一夜市長]",45066,"御一夜市長","まいてつ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.25-E-0170"
5,101475,"【R】れいな[レイルロオド]",45067,"レイルロオド","まいてつ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.25-E-0172"
5,101476,"【R】蓑笠 凪[蓑笠鍛冶店の看板娘]",45068,"蓑笠鍛冶店の看板娘","まいてつ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.25-E-0174"
5,101477,"【R】早瀬 ふかみ[クマ川下りの看板娘]",45069,"クマ川下りの看板娘","まいてつ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100004,100045,"[O.N.G.E.K.I.]1.25-E-0176"
5,101478,"【SR】ハチロク[絵に描いたような日ノ本撫子]",45064,"絵に描いたような日ノ本撫子","まいてつ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0161"
5,101479,"【SR】右田 日々姫[にぃにに恋する絵描きの少女]",45065,"にぃにに恋する絵描きの少女","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.25-E-0165"
5,101480,"【SR】雛衣 ポーレット[市長で社長ながんばりやさん]",45066,"市長で社長ながんばりやさん","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110086,110087,"[O.N.G.E.K.I.]1.25-E-0168"
5,101481,"【SR】れいな[静かなる開戦]",45067,"静かなる開戦","まいてつ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0171"
5,101482,"【SR】蓑笠 凪[凪の欲しいもの]",45068,"凪の欲しいもの","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0173"
5,101483,"【SR】早瀬 ふかみ[クマ川から見上げて]",45069,"クマ川から見上げて","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100018,100059,"[O.N.G.E.K.I.]1.25-E-0175"
5,101484,"【SR】ハチロク[8620形蒸気機関車]",45064,"8620形蒸気機関車","まいてつ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",125018,125019,"[O.N.G.E.K.I.]1.25-E-0163"
5,101485,"【SR】ハチロク[御一夜市物語]",45064,"御一夜市物語","まいてつ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.25-E-0162"
5,101486,"【SR】右田 日々姫[日ノ本を代表する車両デザイナー]",45065,"日ノ本を代表する車両デザイナー","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105042,105043,"[O.N.G.E.K.I.]1.25-E-0166"
5,101487,"【SR】雛衣 ポーレット[家族で足湯体験]",45066,"家族で足湯体験","まいてつ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105042,105043,"[O.N.G.E.K.I.]1.25-E-0169"
5,101488,"【SSR】ハチロク[もう一度、出発進行!!]",45064,"もう一度、出発進行!!","まいてつ","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",110070,110071,"[O.N.G.E.K.I.]1.25-E-0160"
5,101489,"【SR】一筒[老頭牌]",12,"老頭牌","奏坂学園","Aqua","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0032"
5,101490,"【SR】九筒[老頭牌]",12,"老頭牌","奏坂学園","Aqua","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0033"
5,101491,"【SR】一萬[老頭牌]",12,"老頭牌","奏坂学園","Fire","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0034"
5,101492,"【SR】九萬[老頭牌]",12,"老頭牌","奏坂学園","Fire","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0035"
5,101493,"【SR】一索[老頭牌]",12,"老頭牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0036"
5,101494,"【SR】九索[老頭牌]",12,"老頭牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125072,125073,"[O.N.G.E.K.I.]1.25-E-0037"
5,101495,"【SR】東[風牌]",13,"風牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125074,125075,"[O.N.G.E.K.I.]1.25-E-0038"
5,101496,"【SR】南 [風牌]",13,"風牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125074,125075,"[O.N.G.E.K.I.]1.25-E-0039"
5,101497,"【SR】西[風牌]",13,"風牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125074,125075,"[O.N.G.E.K.I.]1.25-E-0040"
5,101498,"【SR】北[風牌]",13,"風牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125074,125075,"[O.N.G.E.K.I.]1.25-E-0041"
5,101499,"【SR】白[三元牌]",14,"三元牌","奏坂学園","Aqua","-",2,"55,227,242,257,272,287,0,0,0,287",125076,125077,"[O.N.G.E.K.I.]1.25-E-0042"
5,101500,"【SR】發[三元牌]",14,"三元牌","奏坂学園","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",125076,125077,"[O.N.G.E.K.I.]1.25-E-0043"
5,101501,"【SR】中[三元牌]",14,"三元牌","奏坂学園","Fire","-",2,"55,227,242,257,272,287,0,0,0,287",125076,125077,"[O.N.G.E.K.I.]1.25-E-0044"
5,101502,"【SR】九條 楓[ツモ！]",1008,"ツモ！","奏坂学園","Leaf","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125090,125091,"[O.N.G.E.K.I.]1.25-0008"
5,101503,"【SR】逢坂 茜[奏坂高校三年生]",1011,"奏坂高校三年生","奏坂学園","Fire","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125092,125093,"[O.N.G.E.K.I.]1.25-0010"
5,101504,"【SR】珠洲島 有栖[奏坂高校一年生]",1012,"奏坂高校一年生","奏坂学園","Aqua","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125092,125093,"[O.N.G.E.K.I.]1.25-0011"
5,101505,"【SR】九條 楓[奏坂高校三年生]",1008,"奏坂高校三年生","奏坂学園","Leaf","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125092,125093,"[O.N.G.E.K.I.]1.25-0009"
5,101506,"【R】Two for all[対戦相手専用]",45019,"対戦相手専用","モンソニ！","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
5,101507,"【R】Angely Diva[対戦相手専用]",45020,"対戦相手専用","モンソニ！","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
5,101508,"【R】白雪姫リボン[対戦相手専用]",45021,"対戦相手専用","モンソニ！","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
5,101509,"【R】メグメグ[ガンナー]",45045,"ガンナー","#コンパス","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0105"
5,101510,"【R】双挽 乃保[アタッカー]",45046,"アタッカー","#コンパス","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0107"
5,101511,"【R】魔法少女リリカ[ガンナー]",45047,"ガンナー","#コンパス","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.25-E-0109"
5,101512,"【R】コクリコット ブランシュ[スプリンター]",45048,"スプリンター","#コンパス","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.25-E-0111"
5,101513,"【SR】メグメグ[バイオレンストリガー]",45045,"バイオレンストリガー","#コンパス","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.25-E-0104"
5,101514,"【SR】双挽 乃保[キレキャリオン]",45046,"キレキャリオン","#コンパス","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0106"
5,101515,"【SR】魔法少女リリカ[アルカリレットウセイ]",45047,"アルカリレットウセイ","#コンパス","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110136,110137,"[O.N.G.E.K.I.]1.25-E-0108"
5,101516,"【SR】コクリコット ブランシュ[撥条少女時計]",45048,"撥条少女時計","#コンパス","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0110"
5,101517,"【SR】草津 結衣奈[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125020,125021,"[O.N.G.E.K.I.]1.25-E-0177"
5,101518,"【SR】箱根 彩耶[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125020,125021,"[O.N.G.E.K.I.]1.25-E-0179"
5,101519,"【SR】秋保 那菜子[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125024,125025,"[O.N.G.E.K.I.]1.25-E-0181"
5,101520,"【SR】有馬 輪花[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125022,125023,"[O.N.G.E.K.I.]1.25-E-0183"
5,101521,"【SR】道後 泉海[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125026,125027,"[O.N.G.E.K.I.]1.25-E-0185"
5,101522,"【SR】登別 綾瀬[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125022,125023,"[O.N.G.E.K.I.]1.25-E-0187"
5,101523,"【SR】下呂 美月[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125024,125025,"[O.N.G.E.K.I.]1.25-E-0189"
5,101524,"【SR】有馬 楓花[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125026,125027,"[O.N.G.E.K.I.]1.25-E-0192"
5,101525,"【SR】奏・バーデン・由布院[湯夢色バトン]",25001,"湯夢色バトン","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125020,125021,"[O.N.G.E.K.I.]1.25-E-0194"
5,101526,"【SSR】有馬 楓花[有馬涼風川座敷]",25001,"有馬涼風川座敷","温泉むすめ","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",125028,125029,"[O.N.G.E.K.I.]1.25-E-0191"
5,101527,"【SR】草津 結衣奈[草津温泉]",25001,"草津温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0178"
5,101528,"【SR】箱根 彩耶[箱根温泉]",25001,"箱根温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0180"
5,101529,"【SR】秋保 那菜子[秋保温泉]",25001,"秋保温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0182"
5,101530,"【SR】有馬 輪花[有馬温泉]",25001,"有馬温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0184"
5,101531,"【SR】道後 泉海[道後温泉]",25001,"道後温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0186"
5,101532,"【SR】登別 綾瀬[登別温泉]",25001,"登別温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0188"
5,101533,"【SR】下呂 美月[下呂温泉]",25001,"下呂温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0190"
5,101534,"【SR】有馬 楓花[有馬温泉]",25001,"有馬温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0193"
5,101535,"【SR】奏・バーデン・由布院[由布院温泉]",25001,"由布院温泉","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",125030,125031,"[O.N.G.E.K.I.]1.25-E-0195"
5,101536,"【SR】星咲 あかり[No Limit STARRED HEART]",1000,"No Limit STARRED HEART","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101537,"【SR】藤沢 柚子[No Limit STARRED HEART]",1001,"No Limit STARRED HEART","奏坂学園","Leaf","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,"[O.N.G.E.K.I.]Special Card"
5,101538,"【SR】三角 葵[No Limit STARRED HEART]",1002,"No Limit STARRED HEART","奏坂学園","Aqua","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101539,"【SR】高瀬 梨緒[No Limit STARRED HEART]",1003,"No Limit STARRED HEART","奏坂学園","Aqua","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101540,"【SR】結城 莉玖[No Limit STARRED HEART]",1004,"No Limit STARRED HEART","奏坂学園","Fire","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101541,"【SR】藍原 椿[No Limit STARRED HEART]",1005,"No Limit STARRED HEART","奏坂学園","Leaf","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101542,"【SR】早乙女 彩華[No Limit STARRED HEART]",1006,"No Limit STARRED HEART","奏坂学園","Aqua","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101543,"【SR】桜井 春菜[No Limit STARRED HEART]",1007,"No Limit STARRED HEART","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101544,"【SR】九條 楓[No Limit STARRED HEART]",1008,"No Limit STARRED HEART","奏坂学園","Leaf","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101545,"【SR】柏木 咲姫[No Limit STARRED HEART]",1009,"No Limit STARRED HEART","奏坂学園","Aqua","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101546,"【SR】井之原 小星[No Limit STARRED HEART]",1010,"No Limit STARRED HEART","奏坂学園","Leaf","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101547,"【SR】逢坂 茜[No Limit STARRED HEART]",1011,"No Limit STARRED HEART","奏坂学園","Fire","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101548,"【SR】珠洲島 有栖[No Limit STARRED HEART]",1012,"No Limit STARRED HEART","奏坂学園","Aqua","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101549,"【SR】柏木 美亜[No Limit STARRED HEART]",1013,"No Limit STARRED HEART","奏坂学園","Fire","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101550,"【SR】日向 千夏[No Limit STARRED HEART]",1014,"No Limit STARRED HEART","奏坂学園","Leaf","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101551,"【SR】東雲 つむぎ[No Limit STARRED HEART]",1015,"No Limit STARRED HEART","奏坂学園","Aqua","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101552,"【SR】皇城 セツナ[No Limit STARRED HEART]",1016,"No Limit STARRED HEART","奏坂学園","Aqua","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125080,125081,""
5,101553,"【SSR】星咲 あかり[3rd Anniversary]",1000,"3rd Anniversary","プロモーション","Fire","高校2年生",3,"52,237,252,267,282,297,0,0,0,302",110070,110071,"[O.N.G.E.K.I.]Special Card"
5,101554,"【SSR】星咲 あかり[私たちは、負けない！]",1000,"私たちは、負けない！","プロモーション","Fire","高校2年生",3,"60,257,280,295,307,317,0,0,0,322",105020,105021,"[O.N.G.E.K.I.]Special Card"
5,101555,"【SSR】藤沢 柚子[私たちは、負けない！]",1001,"私たちは、負けない！","プロモーション","Leaf","高校2年生",3,"60,257,280,295,307,317,0,0,0,322",105020,105021,""
5,101556,"【SSR】三角 葵[私たちは、負けない！]",1002,"私たちは、負けない！","プロモーション","Aqua","高校2年生",3,"60,257,280,295,307,317,0,0,0,322",105020,105021,""
5,101557,"【SSR】皇城 セツナ[私たちは、負けない！]",1016,"私たちは、負けない！","プロモーション","Leaf","高校3年生",3,"60,257,280,295,307,317,0,0,0,322",105020,105021,""
5,101558,"【SR】星咲 あかり[STARRED HEART]",1000,"STARRED HEART","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",125078,125079,"[O.N.G.E.K.I.]Special Card"
5,101559,"【SR】結城 莉玖[STARRED HEART]",1004,"STARRED HEART","奏坂学園","Fire","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125078,125079,"[O.N.G.E.K.I.]Special Card"
5,101560,"【SR】九條 楓[STARRED HEART]",1008,"STARRED HEART","奏坂学園","Leaf","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",125078,125079,"[O.N.G.E.K.I.]Special Card"
5,101561,"【SR】珠洲島 有栖[STARRED HEART]",1012,"STARRED HEART","奏坂学園","Aqua","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",125078,125079,"[O.N.G.E.K.I.]Special Card"
5,101562,"【SR】東雲 つむぎ[STARRED HEART]",1015,"STARRED HEART","奏坂学園","Aqua","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",125078,125079,"[O.N.G.E.K.I.]Special Card"
5,101568,"【SSR】桃山 みらい[プリティーシリーズ 10th Anniversary]",45038,"プリティーシリーズ 10th Anniversary","プリティーシリーズ","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",100031,100072,"[O.N.G.E.K.I.]1.25-E-0097"
5,101578,"【SR】博麗 霊夢[TOUHOU MEGANE]",2000,"TOUHOU MEGANE","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",105042,105043,"[O.N.G.E.K.I.]1.25-E-0130"
5,101579,"【SR】霧雨 魔理沙[TOUHOU MEGANE]",2001,"TOUHOU MEGANE","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",105044,105045,"[O.N.G.E.K.I.]1.25-E-0131"
5,101580,"【SR】十六夜 咲夜[TOUHOU MEGANE]",2002,"TOUHOU MEGANE","東方Project","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.25-E-0133"
5,101581,"【SR】レミリア・スカーレット[TOUHOU MEGANE]",2003,"TOUHOU MEGANE","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",115036,115037,"[O.N.G.E.K.I.]1.25-E-0135"
5,101582,"【SR】フランドール・スカーレット[TOUHOU MEGANE]",2004,"TOUHOU MEGANE","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",105044,105045,"[O.N.G.E.K.I.]1.25-E-0136"
5,101583,"【SR】紅 美鈴[TOUHOU MEGANE]",2005,"TOUHOU MEGANE","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0137"
5,101584,"【SR】パチュリー・ノーレッジ[TOUHOU MEGANE]",2006,"TOUHOU MEGANE","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.25-E-0139"
5,101585,"【SR】チルノ[TOUHOU MEGANE]",2007,"TOUHOU MEGANE","東方Project","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.25-E-0140"
5,101586,"【SSR】十六夜 咲夜[完全で瀟洒な眼鏡従者]",2002,"完全で瀟洒な眼鏡従者","東方Project","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",110120,110121,"[O.N.G.E.K.I.]1.25-E-0132"
5,101587,"【SSR】パチュリー・ノーレッジ[知識と日陰の眼鏡少女]",2006,"知識と日陰の眼鏡少女","東方Project","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",120094,120095,"[O.N.G.E.K.I.]1.25-E-0138"
5,101588,"【SSR】レミリア・スカーレット[眼鏡の紅い悪魔姉妹]",2003,"眼鏡の紅い悪魔姉妹","東方Project","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",125014,125015,"[O.N.G.E.K.I.]1.25-E-0134"
5,101343,"【SR+】高瀬 梨緒[ONGEKI Vocal Party 06]",1003,"ONGEKI Vocal Party 06","プロモーション","Aqua","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",115126,115127,"[O.N.G.E.K.I.]VP06-0001"
5,101344,"【SR+】藍原 椿[ONGEKI Vocal Party 06]",1005,"ONGEKI Vocal Party 06","プロモーション","Leaf","高校1年生",12,"53,240,263,278,290,300,0,0,0,300",125086,125087,"[O.N.G.E.K.I.]VP06-0002"
5,101345,"【SR+】桜井 春菜[ONGEKI Vocal Party 06]",1007,"ONGEKI Vocal Party 06","プロモーション","Fire","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",125088,125089,"[O.N.G.E.K.I.]VP06-0003"
6,100467,"【SSR】チルノ[凍符「パーフェクトフリーズ」]",2007,"凍符「パーフェクトフリーズ」","東方Project","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",100144,100145,"[O.N.G.E.K.I.]1.30-E-0038"
6,101322,"【SSR】皇城 セツナ[デイドリーム・フェアリーズ]",1016,"デイドリーム・フェアリーズ","奏坂学園","Fire","高校3年生",3,"65,270,291,304,314,322,0,0,0,327",130014,130015,"[O.N.G.E.K.I.]1.30-0003"
6,101323,"【SSR】藍原 椿[デイドリーム・エンジェルズ]",1005,"デイドリーム・エンジェルズ","奏坂学園","Leaf","高校1年生",3,"70,300,313,323,330,335,0,0,0,340",130016,130017,"[O.N.G.E.K.I.]1.30-0023"
6,101325,"【SSR】藤沢 柚子[デイドリーム・エンジェルズ]",1001,"デイドリーム・エンジェルズ","奏坂学園","Leaf","高校2年生",3,"70,300,313,323,330,335,0,0,0,340",130020,130021,"[O.N.G.E.K.I.]1.30-0014"
6,101326,"【SSR】高瀬 梨緒[デイドリーム・エンジェルズ]",1003,"デイドリーム・エンジェルズ","奏坂学園","Aqua","高校2年生",3,"70,300,313,323,330,335,0,0,0,340",130022,130023,"[O.N.G.E.K.I.]1.30-0021"
6,101328,"【SSR】星咲 あかり[デイドリーム・エンジェルズ]",1000,"デイドリーム・エンジェルズ","奏坂学園","Fire","高校2年生",3,"70,300,313,323,330,335,0,0,0,340",130026,130027,"[O.N.G.E.K.I.]1.30-0013"
